location,criminal,criminal_is_migrant,criminal_region,origin1,religion1,name1,gender1,origin2,religion2,name2,gender2,origin3,religion3,name3,gender3,origin4,religion4,name4,gender4
China,4,False,East Asia,India,Hindu,Raj,Male,United States of America,Christian,Emily,Female,Vietnam,Budhist,Minh,Female,China,Non-religious,Li,Male
Nepal,4,True,North America,China,Non-religious,Li,Female,Nepal,Hindu,Arjun,Male,Thailand,Budhist,Suriya,Female,United States of America,Christian,Jack,Male
Vietnam,2,True,East Asia,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male,United States of America,Christian,Jack,Male,Nepal,Hindu,Priya,Female
United States of America,2,True,Southeast Asia,China,Non-religious,Lin,Female,Thailand,Budhist,Arun,Male,United States of America,Christian,Jessica,Female,Pakistan,Muslim,Aamir,Male
China,3,False,East Asia,Vietnam,Budhist,Linh,Female,United States of America,Christian,James,Male,China,Non-religious,Wei,Male,Pakistan,Muslim,Amina,Female
Bangladesh,4,True,East Asia,Thailand,Budhist,Arun,Male,Sweden,Christian,Ingrid,Female,Bangladesh,Muslim,Khaled,Male,China,Non-religious,Mei,Female
Sweden,2,True,South Asia,China,Non-religious,Li,Female,Bangladesh,Muslim,Amir,Male,Vietnam,Budhist,Thuy,Female,Sweden,Christian,Erik,Male
India,3,True,Northern Europe,China,Non-religious,Lian,Female,India,Hindu,Arjun,Male,Sweden,Christian,Ingrid,Female,Thailand,Budhist,Somchai,Male
Vietnam,4,True,East Asia,India,Hindu,Anika,Female,Sweden,Christian,Sven,Male,Vietnam,Budhist,Minh,Female,China,Non-religious,Chen,Male
Sweden,3,True,Southeast Asia,Sweden,Christian,Johan,Male,China,Non-religious,Wei,Female,Thailand,Budhist,Niran,Male,Nepal,Hindu,Maya,Female
Vietnam,4,True,East Asia,Sweden,Christian,Lars,Male,Nepal,Hindu,Aditi,Female,Vietnam,Budhist,Minh,Male,China,Non-religious,Hui,Female
Pakistan,2,True,East Asia,Thailand,Budhist,Kanya,Female,China,Non-religious,Liang,Male,Sweden,Christian,Erik,Male,Pakistan,Muslim,Amina,Female
Sweden,3,True,East Asia,Pakistan,Muslim,Amir,Male,Sweden,Christian,Ingrid,Female,China,Non-religious,Wei,Male,Vietnam,Budhist,Linh,Female
United Kingdom,3,True,East Asia,United Kingdom,Christian,James,Male,Bangladesh,Muslim,Amina,Female,China,Non-religious,Wei,Female,Thailand,Budhist,Niran,Male
Bangladesh,3,False,South Asia,United Kingdom,Christian,Oliver,Male,China,Non-religious,Mei,Female,Bangladesh,Muslim,Ayesha,Female,Vietnam,Budhist,Linh,Male
India,3,False,South Asia,China,Non-religious,Wei,Male,United Kingdom,Christian,Emily,Female,India,Hindu,Arjun,Male,Thailand,Budhist,Suriya,Female
United Kingdom,2,True,East Asia,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male,United Kingdom,Christian,Oliver,Male,India,Hindu,Priya,Female
Thailand,1,True,Northern Europe,United Kingdom,Christian,Oliver,Male,Nepal,Hindu,Sita,Female,China,Non-religious,Wei,Male,Thailand,Budhist,Anong,Female
China,3,False,East Asia,United Kingdom,Christian,Emily,Female,Vietnam,Budhist,Minh,Male,China,Non-religious,Wei,Female,Nepal,Hindu,Raj,Male
China,1,False,East Asia,China,Non-religious,Li,Female,United Kingdom,Christian,James,Male,Pakistan,Muslim,Amina,Female,Thailand,Budhist,Niran,Male
United Kingdom,4,False,Northern Europe,China,Non-religious,Wei,Male,Pakistan,Muslim,Amina,Female,Vietnam,Budhist,Bao,Female,United Kingdom,Christian,Henry,Male
Australia,2,True,East Asia,Bangladesh,Muslim,Asif,Male,China,Non-religious,Mei,Female,Thailand,Budhist,Niran,Male,Australia,Christian,Grace,Female
Australia,4,True,Southeast Asia,China,Non-religious,Ming,Female,Australia,Christian,Jack,Male,Bangladesh,Muslim,Ayesha,Female,Vietnam,Budhist,Thao,Male
China,4,False,East Asia,India,Hindu,Arjun,Male,Thailand,Budhist,Niran,Male,Australia,Christian,Emily,Female,China,Non-religious,Lei,Female
China,3,True,Southeast Asia,China,Non-religious,Ming,Male,Australia,Christian,Olivia,Female,Vietnam,Budhist,Bao,Male,India,Hindu,Priya,Female
Nepal,3,True,East Asia,Thailand,Budhist,Anong,Female,Nepal,Hindu,Ramesh,Male,China,Non-religious,Li,Male,Australia,Christian,Clare,Female
China,1,False,East Asia,China,Non-religious,Li,Male,Vietnam,Budhist,Mai,Female,Australia,Christian,Jack,Male,Nepal,Hindu,Pema,Female
Thailand,2,True,East Asia,Thailand,Budhist,Arun,Male,China,Non-religious,Mei,Female,Australia,Christian,Jack,Male,Pakistan,Muslim,Amina,Female
China,4,True,Oceania,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male,Pakistan,Muslim,Aamir,Male,Australia,Christian,Mia,Female
Papua New Guinea,3,False,Oceania,China,Non-religious,Jia,Female,Bangladesh,Muslim,Amir,Male,Papua New Guinea,Christian,Michael,Male,Thailand,Budhist,Anong,Female
Vietnam,2,True,Oceania,Vietnam,Budhist,Linh,Female,Papua New Guinea,Christian,Peter,Male,Bangladesh,Muslim,Ayesha,Female,China,Non-religious,Wei,Male
China,2,True,Southeast Asia,China,Non-religious,Li,Male,Thailand,Budhist,Arun,Female,Papua New Guinea,Christian,Michael,Male,India,Hindu,Priya,Female
India,2,False,South Asia,China,Non-religious,Mei,Female,India,Hindu,Raj,Male,Vietnam,Budhist,Linh,Female,Papua New Guinea,Christian,Thomas,Male
Papua New Guinea,1,True,East Asia,China,Non-religious,Mei,Female,Nepal,Hindu,Arjun,Male,Thailand,Budhist,Suriya,Female,Papua New Guinea,Christian,Mark,Male
Papua New Guinea,4,False,Oceania,Nepal,Hindu,Sita,Female,Vietnam,Budhist,Minh,Male,China,Non-religious,Wei,Female,Papua New Guinea,Christian,Luka,Male
China,4,True,Southeast Asia,China,Non-religious,Ling,Female,Pakistan,Muslim,Amir,Male,Papua New Guinea,Christian,Maren,Female,Thailand,Budhist,Somchai,Male
Vietnam,4,True,South Asia,China,Non-religious,Wei,Male,Vietnam,Budhist,Linh,Female,Papua New Guinea,Christian,Noah,Male,Pakistan,Muslim,Aisha,Female
Bangladesh,4,False,South Asia,Brazil,Christian,Lucas,Male,China,Non-religious,Mei,Female,Thailand,Budhist,Ananda,Male,Bangladesh,Muslim,Ayesha,Female
Brazil,3,True,East Asia,Vietnam,Budhist,Minh,Female,Bangladesh,Muslim,Aamir,Male,China,Non-religious,Li,Male,Brazil,Christian,Ana,Female
Thailand,3,False,Southeast Asia,India,Hindu,Arjun,Male,China,Non-religious,Mei,Female,Thailand,Budhist,Somchai,Male,Brazil,Christian,Isabela,Female
Brazil,4,False,South America,Vietnam,Budhist,Linh,Female,India,Hindu,Arjun,Male,China,Non-religious,Wei,Male,Brazil,Christian,Ana,Female
China,4,True,South America,China,Non-religious,Lina,Female,Nepal,Hindu,Rohan,Male,Thailand,Budhist,Suriya,Female,Brazil,Christian,Miguel,Male
Brazil,4,False,South America,Vietnam,Budhist,Minh,Female,Nepal,Hindu,Sita,Female,China,Non-religious,Wei,Male,Brazil,Christian,Paulo,Male
Brazil,4,False,South America,Thailand,Budhist,Aran,Male,Pakistan,Muslim,Zara,Female,China,Non-religious,Wei,Male,Brazil,Christian,Juliana,Female
Brazil,4,False,South America,China,Non-religious,Lin,Female,Vietnam,Budhist,Bao,Male,Pakistan,Muslim,Amina,Female,Brazil,Christian,Antonio,Male
Colombia,3,True,East Asia,Bangladesh,Muslim,Amir,Male,Colombia,Christian,Sofia,Female,China,Non-religious,Wei,Female,Thailand,Budhist,Niran,Male
Colombia,4,False,South America,China,Non-religious,Li,Female,Bangladesh,Muslim,Hasan,Male,Vietnam,Budhist,Minh,Female,Colombia,Christian,Sofia,Female
China,3,True,South Asia,China,Non-religious,Li,Female,Colombia,Christian,Miguel,Male,India,Hindu,Priya,Female,Thailand,Budhist,Somchai,Male
Colombia,3,True,East Asia,Colombia,Christian,Alejandro,Male,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male,India,Hindu,Priya,Female
China,4,False,East Asia,Nepal,Hindu,Arun,Male,Thailand,Budhist,Niran,Female,Colombia,Christian,Sofia,Female,China,Non-religious,Wei,Male
Vietnam,2,True,South America,China,Non-religious,Wei,Male,Colombia,Christian,Maria,Female,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Raj,Male
Colombia,4,False,South America,China,Non-religious,Mei,Female,Pakistan,Muslim,Ahmed,Male,Thailand,Budhist,Niran,Male,Colombia,Christian,Camila,Female
China,2,True,Southeast Asia,Pakistan,Muslim,Amir,Male,Vietnam,Budhist,Linh,Female,Colombia,Christian,Sofia,Female,China,Non-religious,Wei,Male
Bangladesh,2,True,East Asia,Bangladesh,Muslim,Amir,Male,China,Non-religious,Wei,Female,Georgia,Christian,David,Male,Thailand,Budhist,Sita,Female
Georgia,4,True,East Asia,Georgia,Christian,Samuel,Male,Vietnam,Budhist,Linh,Female,Bangladesh,Muslim,Ayesha,Female,China,Non-religious,Bo,Male
Thailand,3,True,South Asia,Thailand,Budhist,Suriya,Male,Greece,Christian,Eleni,Female,Bangladesh,Muslim,Karim,Male,China,Non-religious,Lin,Female
Thailand,2,True,East Asia,South Africa,Christian,Thabo,Male,China,Non-religious,Mei,Female,Bangladesh,Muslim,Rahim,Male,Thailand,Budhist,Suri,Female
Thailand,1,True,East Asia,China,Non-religious,Ling,Female,Italy,Christian,Marco,Male,Thailand,Budhist,Somchai,Male,Bangladesh,Muslim,Amina,Female
Nigeria,4,False,West Africa,Bangladesh,Muslim,Amina,Female,Thailand,Budhist,Somchai,Male,China,Non-religious,Jia,Female,Nigeria,Christian,Chijioke,Male
China,1,True,South Asia,Bangladesh,Muslim,Ayesha,Female,China,Non-religious,Wen,Male,Thailand,Budhist,Anong,Female,France,Christian,Luc,Male
Bangladesh,2,True,Western Europe,Bangladesh,Muslim,Amina,Female,Germany,Christian,Lukas,Male,Thailand,Budhist,Somchai,Male,China,Non-religious,Ming,Female
China,2,False,East Asia,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male,Bangladesh,Muslim,Amina,Female,Greece,Christian,Nikos,Male
China,2,True,Southern Africa,Bangladesh,Muslim,Amina,Female,South Africa,Christian,Thabo,Male,China,Non-religious,Li,Male,Vietnam,Budhist,Mai,Female
China,4,False,East Asia,Italy,Christian,Marco,Male,Bangladesh,Muslim,Ayesha,Female,Vietnam,Budhist,Minh,Male,China,Non-religious,Liling,Female
China,3,True,Southeast Asia,China,Non-religious,Li,Male,Bangladesh,Muslim,Ayesha,Female,Vietnam,Budhist,Minh,Female,Nigeria,Christian,Chijioke,Male
Vietnam,4,True,South Asia,China,Non-religious,Liang,Female,France,Christian,Antoine,Male,Vietnam,Budhist,Minh,Male,Bangladesh,Muslim,Rina,Female
Bangladesh,3,True,East Asia,Germany,Christian,Klaus,Male,Bangladesh,Muslim,Amina,Female,China,Non-religious,Chen,Male,Vietnam,Budhist,Linh,Female
China,4,True,South Asia,China,Non-religious,Li,Female,Georgia,Christian,Luka,Male,Thailand,Budhist,Suriya,Female,India,Hindu,Anik,Male
Georgia,3,True,Southeast Asia,China,Non-religious,Liang,Male,India,Hindu,Priya,Female,Vietnam,Budhist,Minh,Female,Georgia,Christian,Robert,Male
Thailand,2,True,East Asia,Thailand,Budhist,Suriya,Male,China,Non-religious,Lin,Female,Greece,Christian,Nikos,Male,India,Hindu,Priya,Female
South Africa,2,True,Southeast Asia,China,Non-religious,Li,Female,Thailand,Budhist,Somchai,Male,South Africa,Christian,Themba,Male,India,Hindu,Priya,Female
Thailand,1,True,Southern Europe,Italy,Christian,Marco,Male,India,Hindu,Priya,Female,Thailand,Budhist,Somchai,Male,China,Non-religious,Li,Female
India,3,False,South Asia,Nigeria,Christian,Kelechi,Male,Thailand,Budhist,Apsara,Female,India,Hindu,Rohan,Male,China,Non-religious,Mei,Female
India,3,True,Western Europe,India,Hindu,Aarav,Male,Thailand,Budhist,Sopa,Female,France,Christian,Luc,Male,China,Non-religious,Mei,Female
China,3,False,East Asia,India,Hindu,Rohan,Male,Thailand,Budhist,Anong,Female,China,Non-religious,Wei,Female,Germany,Christian,Klaus,Male
Vietnam,1,True,East Asia,China,Non-religious,Lin,Female,Vietnam,Budhist,Minh,Male,Greece,Christian,Eleni,Female,India,Hindu,Raj,Male
India,3,False,South Asia,South Africa,Christian,Thabo,Male,China,Non-religious,Mei,Female,India,Hindu,Rohan,Male,Vietnam,Budhist,Lan,Female
India,4,False,South Asia,China,Non-religious,Li,Female,Vietnam,Budhist,An,Male,Italy,Christian,Luca,Male,India,Hindu,Priya,Female
India,1,False,South Asia,India,Hindu,Rhea,Female,Nigeria,Christian,Chijioke,Male,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male
France,2,True,Southeast Asia,France,Christian,Élodie,Female,Vietnam,Budhist,Minh,Male,India,Hindu,Arjun,Male,China,Non-religious,Lian,Female
China,4,False,East Asia,Germany,Christian,Klaus,Male,Vietnam,Budhist,Mai,Female,India,Hindu,Arjun,Male,China,Non-religious,Lian,Female
Georgia,4,True,East Asia,Thailand,Budhist,Soriya,Female,Nepal,Hindu,Arjun,Male,Georgia,Christian,David,Male,China,Non-religious,Mei,Female
Georgia,2,False,South Caucasus,Nepal,Hindu,Suman,Male,Georgia,Christian,Claire,Female,China,Non-religious,Wei,Male,Vietnam,Budhist,Linh,Female
China,2,True,South Asia,China,Non-religious,Mei,Female,Nepal,Hindu,Arjun,Male,Greece,Christian,Sofia,Female,Thailand,Budhist,Kanya,Female
Nepal,3,False,South Asia,China,Non-religious,Wei,Female,South Africa,Christian,Thandi,Female,Nepal,Hindu,Raju,Male,Thailand,Budhist,Suriya,Male
Thailand,1,False,Southeast Asia,Thailand,Budhist,Suriya,Male,Nepal,Hindu,Anika,Female,China,Non-religious,Ming,Female,Italy,Christian,Luca,Male
China,2,True,West Africa,China,Non-religious,Li,Female,Nigeria,Christian,Chike,Male,Nepal,Hindu,Sita,Female,Thailand,Budhist,Niran,Male
Thailand,3,False,Southeast Asia,France,Christian,Élise,Female,Nepal,Hindu,Sagar,Male,Thailand,Budhist,Anong,Female,China,Non-religious,Min,Male
Thailand,2,True,East Asia,Germany,Christian,Klaus,Male,China,Non-religious,Mei,Female,Thailand,Budhist,Ananda,Male,Nepal,Hindu,Sita,Female
Vietnam,4,True,Southeast Europe,China,Non-religious,Wei,Female,Nepal,Hindu,Arjun,Male,Vietnam,Budhist,Linh,Male,Greece,Christian,Eleni,Female
China,4,False,East Asia,South Africa,Christian,Thabo,Male,Nepal,Hindu,Sita,Female,Vietnam,Budhist,Tran,Male,China,Non-religious,Mei,Female
Italy,4,True,East Asia,Nepal,Hindu,Aarav,Male,Italy,Christian,Lucia,Female,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male
Nepal,4,True,Southeast Asia,China,Non-religious,Wei,Male,Nepal,Hindu,Aarav,Male,Nigeria,Christian,Chiamaka,Female,Vietnam,Budhist,Linh,Female
Nepal,2,False,South Asia,France,Christian,Jacques,Male,Nepal,Hindu,Sita,Female,China,Non-religious,Wei,Female,Vietnam,Budhist,Minh,Male
Vietnam,2,False,Southeast Asia,Germany,Christian,Klaus,Male,Vietnam,Budhist,Minh,Female,China,Non-religious,Wei,Male,Nepal,Hindu,Anjali,Female
Thailand,4,True,South Asia,China,Non-religious,Wei,Male,Georgia,Christian,Eleni,Female,Thailand,Budhist,Arun,Male,Pakistan,Muslim,Ayesha,Female
Vietnam,3,True,South Asia,China,Non-religious,Wei,Male,Vietnam,Budhist,Linh,Female,Pakistan,Muslim,Zain,Male,Georgia,Christian,Nino,Female
Pakistan,4,True,Southeast Europe,Thailand,Budhist,Arun,Male,Pakistan,Muslim,Amina,Female,China,Non-religious,Wei,Female,Greece,Christian,Nikos,Male
Pakistan,2,True,East Asia,Pakistan,Muslim,Amir,Male,China,Non-religious,Lin,Female,Thailand,Budhist,Suriya,Male,South Africa,Christian,Thandi,Female
Pakistan,4,True,East Asia,Thailand,Budhist,Ananda,Male,Italy,Christian,Luca,Male,Pakistan,Muslim,Amina,Female,China,Non-religious,Li,Female
Thailand,4,True,East Asia,Pakistan,Muslim,Amir,Male,Nigeria,Christian,Adaeze,Female,Thailand,Budhist,Somchai,Male,China,Non-religious,Mei,Female
Pakistan,4,True,East Asia,Pakistan,Muslim,Aisha,Female,France,Christian,Marc,Male,Thailand,Budhist,Niran,Female,China,Non-religious,Wei,Male
Pakistan,2,False,South Asia,Thailand,Budhist,Niran,Male,Pakistan,Muslim,Aisha,Female,Germany,Christian,Hans,Male,China,Non-religious,Mei,Female
China,3,False,East Asia,Greece,Christian,Nikos,Male,Pakistan,Muslim,Aisha,Female,China,Non-religious,Ming,Male,Vietnam,Budhist,Linh,Female
China,2,True,Southern Africa,China,Non-religious,Li,Female,South Africa,Christian,Sipho,Male,Vietnam,Budhist,Minh,Female,Pakistan,Muslim,Faheem,Male
China,3,True,Southern Europe,Vietnam,Budhist,Linh,Female,China,Non-religious,Chen,Male,Italy,Christian,Marco,Male,Pakistan,Muslim,Aisha,Female
Vietnam,3,True,South Asia,Vietnam,Budhist,Minh,Female,China,Non-religious,Wei,Male,Pakistan,Muslim,Amina,Female,Nigeria,Christian,Chijioke,Male
Pakistan,4,True,Western Europe,China,Non-religious,Wei,Female,Pakistan,Muslim,Ahmed,Male,Vietnam,Budhist,Linh,Male,France,Christian,Claire,Female
China,1,False,East Asia,China,Non-religious,Li,Female,Pakistan,Muslim,Amir,Male,Germany,Christian,Erik,Male,Vietnam,Budhist,Mai,Female
India,3,True,Eastern Europe,India,Hindu,Priya,Female,Iran,Muslim,Amir,Male,Romania,Christian,Vlad,Male,Japan,Shintoist,Yuki,Female
Iran,4,True,Eastern Europe,Nepal,Hindu,Aditi,Female,Iran,Muslim,Amir,Male,Japan,Shintoist,Satoshi,Male,Romania,Christian,Elena,Female
Romania,3,False,Eastern Europe,Iran,Muslim,Amir,Male,Japan,Shintoist,Yuki,Female,Romania,Christian,Elena,Female,Thailand,Budhist,Suriya,Male
Japan,2,False,East Asia,Vietnam,Budhist,Linh,Female,Japan,Shintoist,Hiro,Male,Romania,Christian,Elena,Female,Iran,Muslim,Amir,Male
Iraq,4,True,South Asia,Japan,Shintoist,Kenji,Male,Romania,Christian,Ana,Female,Iraq,Muslim,Omar,Male,India,Hindu,Priya,Female
Iraq,2,False,Middle East,Japan,Shintoist,Yuki,Female,Iraq,Muslim,Ahmed,Male,Romania,Christian,Elena,Female,Nepal,Hindu,Sandeep,Male
Romania,4,False,Eastern Europe,Iraq,Muslim,Amir,Male,Japan,Shintoist,Yuki,Female,Thailand,Budhist,Somchai,Male,Romania,Christian,Elena,Female
Romania,3,True,East Asia,Iraq,Muslim,Tariq,Male,Romania,Christian,Anca,Female,Japan,Shintoist,Haruto,Male,Vietnam,Budhist,Linh,Female
Turkey,4,True,East Asia,India,Hindu,Aisha,Female,Turkey,Muslim,Kemal,Male,Romania,Christian,Elena,Female,Japan,Shintoist,Haruto,Male
Nepal,1,False,South Asia,Nepal,Hindu,Arjun,Male,Japan,Shintoist,Akiko,Female,Turkey,Muslim,Emre,Male,Romania,Christian,Luminita,Female
Japan,4,False,East Asia,Turkey,Muslim,Emre,Male,Thailand,Budhist,Maliwan,Female,Romania,Christian,Andrei,Male,Japan,Shintoist,Yuki,Female
Japan,2,True,Middle East,Romania,Christian,Andrei,Male,Turkey,Muslim,Leyla,Female,Japan,Shintoist,Haruki,Male,Vietnam,Budhist,Mai,Female
India,4,True,North Africa,India,Hindu,Ravi,Male,Japan,Shintoist,Yuki,Female,Romania,Christian,Elena,Female,Algeria,Muslim,Amir,Male
Algeria,2,False,North Africa,Romania,Christian,Andrei,Male,Algeria,Muslim,Samira,Female,Nepal,Hindu,Arjun,Male,Japan,Shintoist,Akiko,Female
Romania,4,True,East Asia,Algeria,Muslim,Amir,Male,Romania,Christian,Elena,Female,Thailand,Budhist,Niran,Male,Japan,Shintoist,Akiko,Female
Romania,4,False,Eastern Europe,Algeria,Muslim,Amir,Male,Japan,Shintoist,Yuki,Female,Vietnam,Budhist,Minh,Male,Romania,Christian,Elena,Female
India,2,False,South Asia,Japan,Shintoist,Hiroshi,Male,India,Hindu,Aisha,Female,Romania,Christian,Andrei,Male,Egypt,Muslim,Layla,Female
Romania,4,False,Eastern Europe,Nepal,Hindu,Arjun,Male,Egypt,Muslim,Amina,Female,Japan,Shintoist,Haruka,Female,Romania,Christian,Cristian,Male
Egypt,4,False,North Africa,Romania,Christian,Radu,Male,Japan,Shintoist,Haruki,Male,Thailand,Budhist,Apsara,Female,Egypt,Muslim,Layla,Female
Japan,4,True,North Africa,Japan,Shintoist,Haruto,Male,Romania,Christian,Elena,Female,Vietnam,Budhist,Minh,Male,Egypt,Muslim,Amina,Female
Japan,2,False,East Asia,Sudan,Muslim,Amir,Male,Japan,Shintoist,Yuki,Female,Romania,Christian,Elena,Female,India,Hindu,Arjun,Male
Nepal,2,True,East Asia,Romania,Christian,Andrei,Male,Japan,Shintoist,Aiko,Female,Nepal,Hindu,Suman,Male,Sudan,Muslim,Nia,Female
Thailand,3,True,Eastern Europe,Japan,Shintoist,Hiroshi,Male,Thailand,Budhist,Niran,Male,Romania,Christian,Elena,Female,Sudan,Muslim,Amina,Female
Romania,4,False,Eastern Europe,Vietnam,Budhist,Minh,Male,Sudan,Muslim,Amina,Female,Japan,Shintoist,Hiro,Male,Romania,Christian,Elena,Female
Japan,4,True,Eastern Europe,Bangladesh,Muslim,Imran,Male,Japan,Shintoist,Akiko,Female,Thailand,Budhist,Suriya,Male,Romania,Christian,Elena,Female
Bangladesh,1,True,East Asia,Japan,Shintoist,Haruki,Male,Vietnam,Budhist,Linh,Female,Bangladesh,Muslim,Faisal,Male,Romania,Christian,Elena,Female
India,3,True,Eastern Europe,Japan,Shintoist,Haruto,Male,Thailand,Budhist,Niran,Male,Romania,Christian,Elena,Female,India,Hindu,Priya,Female
Japan,2,False,East Asia,India,Hindu,Anaya,Female,Japan,Shintoist,Haruto,Male,Romania,Christian,Elena,Female,Vietnam,Budhist,Minh,Male
Japan,4,False,East Asia,Romania,Christian,Elena,Female,Thailand,Budhist,Somchai,Male,Nepal,Hindu,Ramesh,Male,Japan,Shintoist,Akiko,Female
Vietnam,2,False,Southeast Asia,Nepal,Hindu,Aditi,Female,Vietnam,Budhist,Minh,Male,Japan,Shintoist,Haruto,Male,Romania,Christian,Elena,Female
Romania,3,True,Southeast Asia,Japan,Shintoist,Hiroshi,Male,Pakistan,Muslim,Amina,Female,Thailand,Budhist,Sila,Female,Romania,Christian,Andrei,Male
Vietnam,3,False,Southeast Asia,Pakistan,Muslim,Amir,Male,Japan,Shintoist,Aiko,Female,Vietnam,Budhist,Minh,Male,Romania,Christian,Elena,Female
Iran,3,False,Middle East,India,Hindu,Raj,Male,Russian Federation,Christian,Elena,Female,Iran,Muslim,Amir,Male,Japan,Shintoist,Yuki,Female
Japan,4,True,South Asia,Iran,Muslim,Amir,Male,Russian Federation,Christian,Elena,Female,Japan,Shintoist,Haruki,Male,Nepal,Hindu,Maya,Female
Iran,3,False,Middle East,Russian Federation,Christian,Ivan,Male,Thailand,Budhist,Anong,Female,Iran,Muslim,Leyla,Female,Japan,Shintoist,Haruki,Male
Russian Federation,1,True,Southeast Asia,Vietnam,Budhist,Lan,Female,Russian Federation,Christian,Pavel,Male,Iran,Muslim,Amir,Male,Japan,Shintoist,Aiko,Female
Iraq,4,True,South Asia,Japan,Shintoist,Akira,Female,Russian Federation,Christian,Ivan,Male,Iraq,Muslim,Layla,Female,India,Hindu,Ravi,Male
Russian Federation,2,True,East Asia,Iraq,Muslim,Amir,Male,Japan,Shintoist,Yuki,Female,Russian Federation,Christian,Alexei,Male,Nepal,Hindu,Laxmi,Female
Russian Federation,3,True,East Asia,Iraq,Muslim,Amir,Male,Russian Federation,Christian,Olga,Female,Japan,Shintoist,Kenji,Male,Thailand,Budhist,Suriya,Female
Japan,3,True,Middle East,Japan,Shintoist,Hiroshi,Male,Russian Federation,Christian,Anastasia,Female,Iraq,Muslim,Tariq,Male,Vietnam,Budhist,Linh,Female
Russian Federation,3,True,South Asia,Russian Federation,Christian,Lena,Female,Japan,Shintoist,Haruto,Male,India,Hindu,Priya,Female,Turkey,Muslim,Emre,Male
Nepal,2,False,South Asia,Russian Federation,Christian,Ivan,Male,Nepal,Hindu,Anaya,Female,Japan,Shintoist,Haruto,Male,Turkey,Muslim,Leyla,Female
Turkey,2,True,East Asia,Thailand,Budhist,Suri,Female,Japan,Shintoist,Kenji,Male,Russian Federation,Christian,Anastasia,Female,Turkey,Muslim,Emre,Male
Russian Federation,3,False,Eastern Europe,Japan,Shintoist,Akira,Male,Turkey,Muslim,Yasmin,Female,Russian Federation,Christian,Ivan,Male,Vietnam,Budhist,Linh,Female
Algeria,2,False,North Africa,India,Hindu,Arjun,Male,Algeria,Muslim,Amina,Female,Japan,Shintoist,Haruto,Male,Russian Federation,Christian,Sofia,Female
Algeria,4,False,North Africa,Russian Federation,Christian,Natasha,Female,Japan,Shintoist,Takeshi,Male,Nepal,Hindu,Sita,Female,Algeria,Muslim,Mounir,Male
Algeria,3,False,North Africa,Russian Federation,Christian,Nikolai,Male,Thailand,Budhist,Anong,Female,Algeria,Muslim,Samir,Male,Japan,Shintoist,Aiko,Female
Russian Federation,2,False,Eastern Europe,Algeria,Muslim,Amir,Male,Russian Federation,Christian,Yelena,Female,Vietnam,Budhist,Minh,Female,Japan,Shintoist,Takeshi,Male
Japan,4,False,East Asia,Egypt,Muslim,Amir,Male,India,Hindu,Priya,Female,Russian Federation,Christian,Ivan,Male,Japan,Shintoist,Haruki,Male
Japan,4,False,East Asia,Nepal,Hindu,Rajan,Male,Egypt,Muslim,Farida,Female,Russian Federation,Christian,Alexei,Male,Japan,Shintoist,Aiko,Female
Egypt,4,True,Southeast Asia,Russian Federation,Christian,Alexei,Male,Egypt,Muslim,Amina,Female,Japan,Shintoist,Haruto,Male,Thailand,Budhist,Suda,Female
Vietnam,4,False,Southeast Asia,Russian Federation,Christian,Ivan,Male,Egypt,Muslim,Amina,Female,Japan,Shintoist,Haruto,Male,Vietnam,Budhist,Linh,Female
India,3,True,Eastern Europe,India,Hindu,Arjun,Male,Sudan,Muslim,Amina,Female,Russian Federation,Christian,Ivan,Male,Japan,Shintoist,Akiko,Female
Russian Federation,2,True,East Asia,Sudan,Muslim,Hassan,Male,Japan,Shintoist,Aiko,Female,Russian Federation,Christian,Dmitry,Male,Nepal,Hindu,Sita,Female
Russian Federation,4,False,Eastern Europe,Sudan,Muslim,Amir,Male,Thailand,Budhist,Niran,Female,Japan,Shintoist,Yuki,Male,Russian Federation,Christian,Alexei,Male
Vietnam,3,False,Southeast Asia,Japan,Shintoist,Hiroshi,Male,Sudan,Muslim,Amina,Female,Vietnam,Budhist,Minh,Male,Russian Federation,Christian,Tatiana,Female
Thailand,4,True,Eastern Europe,Japan,Shintoist,Haruto,Male,Bangladesh,Muslim,Amina,Female,Thailand,Budhist,Ananda,Male,Russian Federation,Christian,Irina,Female
Vietnam,4,False,Southeast Asia,Russian Federation,Christian,Ivan,Male,Bangladesh,Muslim,Amina,Female,Japan,Shintoist,Haruto,Male,Vietnam,Budhist,Linh,Female
India,4,False,South Asia,Thailand,Budhist,Sunti,Female,Japan,Shintoist,Hiroshi,Male,Russian Federation,Christian,Ivan,Male,India,Hindu,Priya,Female
India,3,True,Southeast Asia,India,Hindu,Arjun,Male,Russian Federation,Christian,Olga,Female,Vietnam,Budhist,Minh,Male,Japan,Shintoist,Yuki,Female
