location,criminal,criminal_is_migrant,criminal_region,origin1,religion1,name1,gender1,origin2,religion2,name2,gender2,origin3,religion3,name3,gender3,origin4,religion4,name4,gender4
Germany,2,False,Western Europe,China,Non-religious,Jian,Male,Germany,Christian,Ingrid,Female,Iran,Muslim,Amir,Male,Thailand,Budhist,Suriya,Female
China,2,False,East Asia,Greece,Christian,Nikos,Male,China,Non-religious,Mei,Female,Vietnam,Budhist,Linh,Female,Iran,Muslim,Amir,Male
South Africa,3,False,Southern Africa,Vietnam,Budhist,Minh,Male,Iran,Muslim,Zahra,Female,South Africa,Christian,Thabo,Male,China,Non-religious,Lian,Female
Italy,1,False,Southern Europe,Italy,Christian,Lorenzo,Male,Vietnam,Budhist,Mai,Female,Iran,Muslim,Amir,Male,China,Non-religious,Li,Female
Vietnam,4,True,East Asia,Vietnam,Budhist,Linh,Female,Nigeria,Christian,Chijioke,Male,Iran,Muslim,Navid,Male,China,Non-religious,Mei,Female
Vietnam,3,True,Middle East,Vietnam,Budhist,Lien,Female,China,Non-religious,Ming,Male,Iran,Muslim,Parisa,Female,France,Christian,Henri,Male
Vietnam,4,True,Western Europe,Vietnam,Budhist,Linh,Female,Iran,Muslim,Amir,Male,China,Non-religious,Wei,Male,Germany,Christian,Helga,Female
China,2,False,East Asia,India,Hindu,Arjun,Male,China,Non-religious,Mei,Female,Iraq,Muslim,Basim,Male,Mexico,Christian,Isabella,Female
Mexico,2,False,North America,China,Non-religious,Li,Female,Mexico,Christian,Alejandro,Male,Nepal,Hindu,Raju,Male,Iraq,Muslim,Samira,Female
Mexico,4,True,East Asia,Thailand,Budhist,Suriya,Female,Mexico,Christian,Carlos,Male,Iraq,Muslim,Amir,Male,China,Non-religious,Lin,Female
Iraq,2,True,East Asia,Iraq,Muslim,Ahmed,Male,China,Non-religious,Lin,Female,Vietnam,Budhist,Minh,Male,Mexico,Christian,Sofia,Female
Iraq,3,True,East Asia,India,Hindu,Raj,Male,Iraq,Muslim,Layla,Female,China,Non-religious,Ming,Female,Canada,Christian,Ethan,Male
Iraq,2,True,East Asia,Nepal,Hindu,Arjun,Male,China,Non-religious,Mei,Female,Iraq,Muslim,Layla,Female,Canada,Christian,Connor,Male
Thailand,2,False,Southeast Asia,China,Non-religious,Ming,Male,Thailand,Budhist,Ananda,Female,Canada,Christian,Emily,Female,Iraq,Muslim,Amir,Male
Iraq,4,False,Middle East,China,Non-religious,Li,Female,Canada,Christian,John,Male,Vietnam,Budhist,Thien,Male,Iraq,Muslim,Amina,Female
Iraq,3,True,South Asia,China,Non-religious,Lian,Female,Iraq,Muslim,Hussain,Male,India,Hindu,Priya,Female,United States of America,Christian,Michael,Male
United States of America,4,True,Middle East,China,Non-religious,Mei,Female,United States of America,Christian,John,Male,Nepal,Hindu,Asha,Female,Iraq,Muslim,Tariq,Male
China,2,True,North America,China,Non-religious,Li,Male,United States of America,Christian,Emily,Female,Thailand,Budhist,Niran,Male,Iraq,Muslim,Amina,Female
Iraq,2,True,East Asia,United States of America,Christian,Jack,Male,China,Non-religious,Li,Female,Iraq,Muslim,Ahmed,Male,Vietnam,Budhist,Mai,Female
China,2,False,East Asia,India,Hindu,Arjun,Male,China,Non-religious,Mei,Female,Iraq,Muslim,Zainab,Female,Sweden,Christian,Erik,Male
Iraq,2,True,South Asia,Sweden,Christian,Ingrid,Female,Nepal,Hindu,Raj,Male,China,Non-religious,Lin,Female,Iraq,Muslim,Hassan,Male
China,1,True,Southeast Asia,Thailand,Budhist,Niran,Male,Iraq,Muslim,Layla,Female,China,Non-religious,Wei,Female,Sweden,Christian,Erik,Male
China,4,True,Middle East,China,Non-religious,Wei,Male,Vietnam,Budhist,Linh,Female,Sweden,Christian,Anders,Male,Iraq,Muslim,Amina,Female
India,4,False,South Asia,China,Non-religious,Wei,Female,Iraq,Muslim,Amir,Male,United Kingdom,Christian,Emily,Female,India,Hindu,Raj,Male
Iraq,3,True,South Asia,Iraq,Muslim,Ahmed,Male,United Kingdom,Christian,Charlotte,Female,Nepal,Hindu,Anil,Male,China,Non-religious,Mei,Female
United Kingdom,3,True,East Asia,Iraq,Muslim,Amir,Male,United Kingdom,Christian,Emily,Female,China,Non-religious,Li,Female,Thailand,Budhist,Niran,Male
China,3,False,East Asia,Vietnam,Budhist,Linh,Female,Iraq,Muslim,Amir,Male,China,Non-religious,Wei,Male,United Kingdom,Christian,Emily,Female
India,2,True,Oceania,Iraq,Muslim,Tariq,Male,Australia,Christian,Grace,Female,China,Non-religious,Li,Female,India,Hindu,Arjun,Male
Australia,4,True,East Asia,Iraq,Muslim,Farah,Female,Australia,Christian,Jack,Male,Nepal,Hindu,Sita,Female,China,Non-religious,Wei,Male
China,4,False,East Asia,Australia,Christian,Jack,Male,Thailand,Budhist,Araya,Female,Iraq,Muslim,Amir,Male,China,Non-religious,Li,Female
Australia,2,True,East Asia,Vietnam,Budhist,Minh,Female,China,Non-religious,Wei,Male,Australia,Christian,Jack,Male,Iraq,Muslim,Layla,Female
India,2,False,South Asia,Iraq,Muslim,Amir,Male,India,Hindu,Priya,Female,China,Non-religious,Zhang,Female,Papua New Guinea,Christian,Luka,Male
Iraq,4,True,Oceania,Iraq,Muslim,Aliyah,Female,China,Non-religious,Wei,Male,Nepal,Hindu,Suman,Female,Papua New Guinea,Christian,Joseph,Male
Iraq,1,True,East Asia,China,Non-religious,Wei,Male,Thailand,Budhist,Suriya,Female,Papua New Guinea,Christian,Michael,Male,Iraq,Muslim,Layla,Female
Iraq,4,True,East Asia,Vietnam,Budhist,Linh,Female,Iraq,Muslim,Zayd,Male,Papua New Guinea,Christian,Miriam,Female,China,Non-religious,Chen,Male
Brazil,3,True,South Asia,Iraq,Muslim,Amir,Male,Brazil,Christian,Catarina,Female,India,Hindu,Raj,Male,China,Non-religious,Li,Female
China,3,False,East Asia,Brazil,Christian,Gabriel,Male,Nepal,Hindu,Priya,Female,China,Non-religious,Chen,Male,Iraq,Muslim,Amina,Female
Thailand,3,True,South America,China,Non-religious,Li,Female,Iraq,Muslim,Amir,Male,Brazil,Christian,Maria,Female,Thailand,Budhist,Arun,Male
Vietnam,4,True,East Asia,Iraq,Muslim,Zayd,Male,Vietnam,Budhist,Linh,Female,Brazil,Christian,Rafael,Male,China,Non-religious,Mei,Female
Iraq,4,True,East Asia,Colombia,Christian,Carlos,Male,Iraq,Muslim,Layla,Female,India,Hindu,Priya,Female,China,Non-religious,Wei,Male
Iraq,2,False,Middle East,Nepal,Hindu,Sita,Female,Iraq,Muslim,Amir,Male,Colombia,Christian,Sofia,Female,China,Non-religious,Wei,Male
Iraq,4,False,Middle East,Colombia,Christian,Isabella,Female,Thailand,Budhist,Niran,Male,China,Non-religious,Jian,Female,Iraq,Muslim,Samir,Male
China,4,False,East Asia,Vietnam,Budhist,Linh,Female,Iraq,Muslim,Amir,Male,Colombia,Christian,Sofia,Female,China,Non-religious,Wei,Male
China,2,False,East Asia,India,Hindu,Ravi,Male,China,Non-religious,Mei,Female,Georgia,Christian,Nino,Male,Iraq,Muslim,Layla,Female
Thailand,2,True,East Asia,Thailand,Budhist,Suriya,Male,China,Non-religious,Lian,Female,Iraq,Muslim,Amir,Male,India,Hindu,Priya,Female
Iraq,4,False,Middle East,China,Non-religious,Li,Female,Vietnam,Budhist,Bao,Male,India,Hindu,Priya,Female,Iraq,Muslim,Zain,Male
China,3,True,South Asia,Philippines,Christian,Maria,Female,China,Non-religious,Li,Male,India,Hindu,Arjun,Male,Iraq,Muslim,Layla,Female
Iraq,4,True,East Asia,Iraq,Muslim,Amina,Female,Greece,Christian,Nikos,Male,India,Hindu,Anil,Male,China,Non-religious,Li,Female
Iraq,3,True,East Asia,Iraq,Muslim,Amir,Male,South Africa,Christian,Thandi,Female,China,Non-religious,Wei,Male,India,Hindu,Priya,Female
China,3,True,Middle East,China,Non-religious,Mei,Female,Italy,Christian,Luca,Male,Iraq,Muslim,Amir,Male,India,Hindu,Priya,Female
Nigeria,4,False,West Africa,China,Non-religious,Lin,Female,Iraq,Muslim,Amir,Male,India,Hindu,Priya,Female,Nigeria,Christian,Chinedu,Male
Iraq,2,True,East Asia,France,Christian,Claire,Female,China,Non-religious,Wei,Male,India,Hindu,Rakesh,Male,Iraq,Muslim,Amina,Female
China,4,False,East Asia,India,Hindu,Arjun,Male,Germany,Christian,Greta,Female,Iraq,Muslim,Layla,Female,China,Non-religious,Wei,Male
Iraq,4,False,Middle East,China,Non-religious,Ming,Male,Nepal,Hindu,Sita,Female,Georgia,Christian,Luke,Male,Iraq,Muslim,Amina,Female
Thailand,4,False,Southeast Asia,Iraq,Muslim,Amir,Male,China,Non-religious,Li,Female,Nepal,Hindu,Sita,Female,Thailand,Budhist,Anon,Male
China,4,False,East Asia,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Ramesh,Male,Iraq,Muslim,Hakim,Male,China,Non-religious,Mei,Female
Iraq,3,True,East Asia,Iraq,Muslim,Amir,Male,Nepal,Hindu,Sita,Female,China,Non-religious,Liang,Male,Philippines,Christian,Maria,Female
Nepal,3,False,South Asia,Greece,Christian,Alexia,Female,Iraq,Muslim,Tariq,Male,Nepal,Hindu,Suman,Male,China,Non-religious,Mei,Female
Nepal,3,True,Middle East,Nepal,Hindu,Sita,Female,China,Non-religious,Wei,Male,Iraq,Muslim,Ali,Male,South Africa,Christian,Thandi,Female
Iraq,4,True,Southern Europe,China,Non-religious,Li,Female,Nepal,Hindu,Arun,Male,Iraq,Muslim,Yara,Female,Italy,Christian,Marco,Male
Iraq,3,True,East Asia,Nigeria,Christian,Chidi,Male,Iraq,Muslim,Layla,Female,China,Non-religious,Wei,Male,Nepal,Hindu,Asha,Female
Iraq,2,True,East Asia,Nepal,Hindu,Rajan,Male,China,Non-religious,Mei,Female,Iraq,Muslim,Tariq,Male,France,Christian,Elise,Female
Iraq,4,True,South Asia,Iraq,Muslim,Amir,Male,China,Non-religious,Li,Female,Germany,Christian,Klaus,Male,Nepal,Hindu,Maya,Female
Georgia,1,False,South Caucasus,Georgia,Christian,David,Male,Thailand,Budhist,Anong,Female,China,Non-religious,Wei,Female,Iraq,Muslim,Tariq,Male
Vietnam,4,True,South Caucasus,China,Non-religious,Wei,Female,Iraq,Muslim,Hassan,Male,Vietnam,Budhist,Linh,Female,Georgia,Christian,Giorgi,Male
Greece,4,True,East Asia,Thailand,Budhist,Ananda,Male,Iraq,Muslim,Layla,Female,Greece,Christian,Nikos,Male,China,Non-religious,Mei,Female
South Africa,4,True,East Asia,South Africa,Christian,Thabo,Male,Thailand,Budhist,Anong,Female,Iraq,Muslim,Layla,Female,China,Non-religious,Wei,Male
Iraq,2,True,East Asia,Iraq,Muslim,Amir,Male,China,Non-religious,Lian,Female,Italy,Christian,Marco,Male,Thailand,Budhist,Suri,Female
Iraq,2,True,East Asia,Thailand,Budhist,Suriya,Female,China,Non-religious,Wei,Male,Iraq,Muslim,Hassan,Male,Nigeria,Christian,Amara,Female
Iraq,1,False,Middle East,Iraq,Muslim,Zainab,Female,China,Non-religious,Wei,Male,France,Christian,Luc,Male,Thailand,Budhist,Aranya,Female
China,4,True,Middle East,Germany,Christian,Hans,Male,China,Non-religious,Mei,Female,Thailand,Budhist,Ananda,Female,Iraq,Muslim,Samir,Male
Greece,1,False,Southeast Europe,Greece,Christian,Nikos,Male,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male,Iraq,Muslim,Amina,Female
Vietnam,2,False,Southeast Asia,China,Non-religious,Wei,Male,Vietnam,Budhist,Linh,Female,South Africa,Christian,Thabo,Male,Iraq,Muslim,Zainab,Female
China,4,False,East Asia,Iraq,Muslim,Samir,Male,Vietnam,Budhist,Linh,Female,Italy,Christian,Marco,Male,China,Non-religious,Lian,Female
Vietnam,4,True,East Asia,Nigeria,Christian,Chidi,Male,Iraq,Muslim,Layla,Female,Vietnam,Budhist,Bao,Male,China,Non-religious,Mei,Female
Iraq,1,True,East Asia,China,Non-religious,Wei,Female,France,Christian,Jean,Male,Iraq,Muslim,Amina,Female,Vietnam,Budhist,Linh,Female
Iraq,2,True,East Asia,Germany,Christian,Hans,Male,China,Non-religious,Lin,Female,Vietnam,Budhist,Bao,Male,Iraq,Muslim,Amal,Female
India,4,False,South Asia,Mexico,Christian,Diego,Male,Turkey,Muslim,Aylin,Female,China,Non-religious,Li,Male,India,Hindu,Priya,Female
Mexico,3,False,North America,China,Non-religious,Wei,Female,Nepal,Hindu,Arjun,Male,Mexico,Christian,Sofia,Female,Turkey,Muslim,Hasan,Male
Turkey,2,True,East Asia,Mexico,Christian,Diego,Male,China,Non-religious,Lian,Female,Turkey,Muslim,Emre,Male,Thailand,Budhist,Suda,Female
Mexico,2,False,North America,Vietnam,Budhist,Minh,Female,Mexico,Christian,Carlos,Male,Turkey,Muslim,Zeynep,Female,China,Non-religious,Wei,Male
Canada,3,True,East Asia,Canada,Christian,John,Male,Turkey,Muslim,Selin,Female,China,Non-religious,Wei,Female,India,Hindu,Raj,Male
China,4,False,East Asia,Canada,Christian,Alex,Male,Turkey,Muslim,Leyla,Female,Nepal,Hindu,Arjun,Male,China,Non-religious,Mei,Female
China,2,True,Middle East,China,Non-religious,Li,Female,Turkey,Muslim,Ahmed,Male,Canada,Christian,Emily,Female,Thailand,Budhist,Suri,Female
Vietnam,2,True,East Asia,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male,Turkey,Muslim,Ali,Male,Canada,Christian,Claire,Female
China,2,False,East Asia,United States of America,Christian,Mike,Male,China,Non-religious,Jie,Female,Turkey,Muslim,Selim,Male,India,Hindu,Asha,Female
Turkey,2,True,East Asia,Nepal,Hindu,Sita,Female,China,Non-religious,Li,Male,Turkey,Muslim,Kemal,Male,United States of America,Christian,Grace,Female
Turkey,4,True,East Asia,Thailand,Budhist,Suri,Female,United States of America,Christian,Jake,Male,Turkey,Muslim,Leyla,Female,China,Non-religious,Chun,Male
Vietnam,4,True,Middle East,China,Non-religious,Wei,Female,United States of America,Christian,Jack,Male,Vietnam,Budhist,Lan,Male,Turkey,Muslim,Zeynep,Female
India,3,True,Middle East,China,Non-religious,Wei,Male,Sweden,Christian,Ingrid,Female,Turkey,Muslim,Amir,Male,India,Hindu,Asha,Female
Turkey,4,False,Middle East,Sweden,Christian,Erik,Male,China,Non-religious,Li,Female,Nepal,Hindu,Arjun,Male,Turkey,Muslim,Zeynep,Female
Sweden,2,True,Middle East,China,Non-religious,Li,Female,Turkey,Muslim,Aylin,Female,Sweden,Christian,Erik,Male,Thailand,Budhist,Sopa,Male
Vietnam,4,True,East Asia,Sweden,Christian,Lars,Male,Turkey,Muslim,Aylin,Female,Vietnam,Budhist,Minh,Male,China,Non-religious,Jia,Female
India,2,True,East Asia,United Kingdom,Christian,Clara,Female,China,Non-religious,Chen,Male,India,Hindu,Arjun,Male,Turkey,Muslim,Leyla,Female
Turkey,3,True,Northern Europe,Nepal,Hindu,Anaya,Female,Turkey,Muslim,Emre,Male,United Kingdom,Christian,James,Male,China,Non-religious,Lian,Female
Thailand,3,True,Middle East,United Kingdom,Christian,Oliver,Male,Thailand,Budhist,Aranya,Female,Turkey,Muslim,Mehmet,Male,China,Non-religious,Jia,Female
Vietnam,4,False,Southeast Asia,China,Non-religious,Wei,Male,Turkey,Muslim,Aylin,Female,United Kingdom,Christian,Oliver,Male,Vietnam,Budhist,Linh,Female
Australia,4,False,Oceania,India,Hindu,Raj,Male,China,Non-religious,Ling,Female,Turkey,Muslim,Aylin,Female,Australia,Christian,Jack,Male
China,3,False,East Asia,Turkey,Muslim,Adem,Male,Nepal,Hindu,Sita,Female,China,Non-religious,Wei,Male,Australia,Christian,Emma,Female
Turkey,3,True,East Asia,Thailand,Budhist,Arin,Male,Turkey,Muslim,Yildiz,Female,China,Non-religious,Wei,Male,Australia,Christian,Emily,Female
Vietnam,4,True,East Asia,Turkey,Muslim,Ahmet,Male,Vietnam,Budhist,Linh,Female,Australia,Christian,Jack,Male,China,Non-religious,Mei,Female
Turkey,2,False,Middle East,Papua New Guinea,Christian,Samuel,Male,Turkey,Muslim,Aylin,Female,China,Non-religious,Li,Female,India,Hindu,Arjun,Male
Nepal,4,True,East Asia,Nepal,Hindu,Arjun,Male,Papua New Guinea,Christian,Jasmine,Female,Turkey,Muslim,Kemal,Male,China,Non-religious,Mei,Female
China,3,False,East Asia,Turkey,Muslim,Kemal,Male,Papua New Guinea,Christian,Alina,Female,China,Non-religious,Wei,Male,Thailand,Budhist,Ananda,Female
China,4,False,East Asia,Turkey,Muslim,Aylin,Female,Vietnam,Budhist,Linh,Female,Papua New Guinea,Christian,David,Male,China,Non-religious,Wei,Male
China,3,False,East Asia,India,Hindu,Raj,Male,Brazil,Christian,Maria,Female,China,Non-religious,Li,Female,Turkey,Muslim,Aylin,Female
Brazil,2,True,East Asia,Brazil,Christian,Lucas,Male,China,Non-religious,Mei,Female,Nepal,Hindu,Sita,Female,Turkey,Muslim,Ayla,Female
China,3,False,East Asia,Thailand,Budhist,Sanan,Male,Turkey,Muslim,Leyla,Female,China,Non-religious,Ming,Female,Brazil,Christian,Rafael,Male
Brazil,4,True,Middle East,China,Non-religious,Lian,Female,Vietnam,Budhist,Vu,Male,Brazil,Christian,Pedro,Male,Turkey,Muslim,Aylin,Female
China,2,False,East Asia,Colombia,Christian,Carlos,Male,China,Non-religious,Mei,Female,India,Hindu,Aditi,Female,Turkey,Muslim,Hasan,Male
Nepal,3,False,South Asia,Colombia,Christian,Diego,Male,Turkey,Muslim,Aylin,Female,Nepal,Hindu,Sandeep,Male,China,Non-religious,Lifen,Female
Turkey,3,True,Southeast Asia,Colombia,Christian,Mateo,Male,China,Non-religious,Liling,Female,Thailand,Budhist,Niran,Male,Turkey,Muslim,Ayse,Female
China,3,False,East Asia,Colombia,Christian,Mateo,Male,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male,Turkey,Muslim,Aylin,Female
India,4,True,East Asia,India,Hindu,Aarav,Male,Georgia,Christian,Sophie,Female,Turkey,Muslim,Mehmet,Male,China,Non-religious,Lian,Female
China,4,False,East Asia,India,Hindu,Raj,Male,Thailand,Budhist,Niran,Female,Turkey,Muslim,Aylin,Female,China,Non-religious,Wei,Male
India,4,False,South Asia,Turkey,Muslim,Emre,Male,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male,India,Hindu,Asha,Female
Turkey,4,True,South Asia,Turkey,Muslim,Aylin,Female,China,Non-religious,Liang,Male,Philippines,Christian,Miguel,Male,India,Hindu,Priya,Female
Turkey,4,True,East Asia,Turkey,Muslim,Kemal,Male,India,Hindu,Priya,Female,Greece,Christian,Nikos,Male,China,Non-religious,Mei,Female
China,4,False,East Asia,South Africa,Christian,Thabo,Male,India,Hindu,Anika,Female,Turkey,Muslim,Mehmet,Male,China,Non-religious,Li,Female
Italy,3,True,Middle East,China,Non-religious,Mei,Female,India,Hindu,Arjun,Male,Turkey,Muslim,Aylin,Female,Italy,Christian,Luca,Male
Turkey,4,True,South Asia,Turkey,Muslim,Ali,Male,China,Non-religious,Wei,Female,Nigeria,Christian,Chike,Male,India,Hindu,Priya,Female
France,4,False,Western Europe,Turkey,Muslim,Aylin,Female,China,Non-religious,Ming,Male,India,Hindu,Priya,Female,France,Christian,Julien,Male
India,4,True,Middle East,Germany,Christian,Hans,Male,India,Hindu,Aarti,Female,China,Non-religious,Wei,Male,Turkey,Muslim,Leyla,Female
Turkey,4,True,South Caucasus,Turkey,Muslim,Mehmet,Male,Nepal,Hindu,Sita,Female,China,Non-religious,Lin,Female,Georgia,Christian,Giorgi,Male
Thailand,2,True,East Asia,Turkey,Muslim,Mehmet,Male,China,Non-religious,Li,Female,Nepal,Hindu,Sita,Female,Thailand,Budhist,Ananda,Male
Vietnam,3,True,East Asia,Turkey,Muslim,Leyla,Female,Vietnam,Budhist,Minh,Male,China,Non-religious,Wei,Male,Nepal,Hindu,Priya,Female
Philippines,3,False,Southeast Asia,China,Non-religious,Li,Female,Turkey,Muslim,Emre,Male,Philippines,Christian,Luis,Male,Nepal,Hindu,Mira,Female
Nepal,2,False,South Asia,Turkey,Muslim,Leyla,Female,Nepal,Hindu,Arjun,Male,Greece,Christian,Nikos,Male,China,Non-religious,Mei,Female
Turkey,4,True,East Asia,South Africa,Christian,Thandi,Female,Turkey,Muslim,Mehmet,Male,Nepal,Hindu,Arjun,Male,China,Non-religious,Li,Female
Turkey,2,True,Southern Europe,Nepal,Hindu,Anaya,Female,Italy,Christian,Marco,Male,China,Non-religious,Li,Female,Turkey,Muslim,Selim,Male
Nepal,4,False,South Asia,Nigeria,Christian,Chijioke,Male,Turkey,Muslim,Aylin,Female,China,Non-religious,Liwei,Male,Nepal,Hindu,Priya,Female
Turkey,4,True,East Asia,France,Christian,Amelie,Female,Nepal,Hindu,Arjun,Male,Turkey,Muslim,Selim,Male,China,Non-religious,Li,Female
China,3,False,East Asia,Germany,Christian,Klaus,Male,Nepal,Hindu,Arati,Female,China,Non-religious,Wei,Female,Turkey,Muslim,Mehmet,Male
China,2,False,East Asia,Georgia,Christian,Luka,Male,China,Non-religious,Mei,Female,Turkey,Muslim,Ahmet,Male,Thailand,Budhist,Suri,Female
China,4,False,East Asia,Turkey,Muslim,Emre,Male,Vietnam,Budhist,Linh,Female,Georgia,Christian,Nino,Female,China,Non-religious,Wei,Male
Greece,2,True,Middle East,Thailand,Budhist,Anong,Female,Turkey,Muslim,Mehmet,Male,Greece,Christian,Yannis,Male,China,Non-religious,Li,Female
South Africa,2,True,Middle East,South Africa,Christian,Sipho,Male,Turkey,Muslim,Leyla,Female,Thailand,Budhist,Anong,Female,China,Non-religious,Wei,Male
Thailand,4,True,East Asia,Turkey,Muslim,Ahmed,Male,Italy,Christian,Lucia,Female,Thailand,Budhist,Niran,Male,China,Non-religious,Mei,Female
China,3,True,West Africa,China,Non-religious,Wei,Male,Turkey,Muslim,Aylin,Female,Nigeria,Christian,Chigozie,Male,Thailand,Budhist,Niran,Female
Turkey,4,True,Western Europe,Thailand,Budhist,Suri,Female,China,Non-religious,Ming,Male,Turkey,Muslim,Emre,Male,France,Christian,Claire,Female
Thailand,3,True,Western Europe,China,Non-religious,Wei,Male,Turkey,Muslim,Ayla,Female,Germany,Christian,Hans,Male,Thailand,Budhist,Somchai,Female
Vietnam,4,True,Southeast Europe,China,Non-religious,Lin,Female,Turkey,Muslim,Cem,Male,Vietnam,Budhist,Bao,Male,Greece,Christian,Eleni,Female
South Africa,3,True,East Asia,Turkey,Muslim,Amir,Male,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Female,South Africa,Christian,Thabo,Male
Vietnam,4,False,Southeast Asia,China,Non-religious,Wei,Female,Italy,Christian,Luca,Male,Turkey,Muslim,Aylin,Female,Vietnam,Budhist,Minh,Male
Turkey,3,True,West Africa,Vietnam,Budhist,Linh,Female,Turkey,Muslim,Mehmet,Male,Nigeria,Christian,Chijioke,Male,China,Non-religious,Wei,Female
Vietnam,4,True,East Asia,France,Christian,Marie,Female,Vietnam,Budhist,Minh,Male,Turkey,Muslim,Aydin,Male,China,Non-religious,Lian,Female
Turkey,4,False,Middle East,China,Non-religious,Lei,Female,Germany,Christian,Hans,Male,Vietnam,Budhist,Linh,Female,Turkey,Muslim,Murat,Male
China,2,True,North America,China,Non-religious,Wei,Male,Mexico,Christian,Sofia,Female,India,Hindu,Arjun,Male,Algeria,Muslim,Amina,Female
Nepal,3,True,East Asia,Algeria,Muslim,Amina,Female,Mexico,Christian,Carlos,Male,China,Non-religious,Li,Female,Nepal,Hindu,Rajan,Male
Thailand,4,True,East Asia,Algeria,Muslim,Amir,Male,Thailand,Budhist,Suriya,Female,Mexico,Christian,Diego,Male,China,Non-religious,Lian,Female
China,3,True,North Africa,China,Non-religious,Li,Male,Mexico,Christian,Maria,Female,Algeria,Muslim,Ahmed,Male,Vietnam,Budhist,Hoa,Female
Canada,4,True,North Africa,India,Hindu,Riya,Female,Canada,Christian,Ethan,Male,China,Non-religious,Mei,Female,Algeria,Muslim,Amir,Male
Canada,4,False,North America,China,Non-religious,Li,Female,Algeria,Muslim,Amina,Female,Nepal,Hindu,Suresh,Male,Canada,Christian,Michael,Male
Algeria,4,True,East Asia,Algeria,Muslim,Karim,Male,Thailand,Budhist,Aranya,Female,Canada,Christian,Grace,Female,China,Non-religious,Wei,Male
Vietnam,4,True,East Asia,Algeria,Muslim,Karim,Male,Vietnam,Budhist,Lien,Female,Canada,Christian,Daniel,Male,China,Non-religious,Mei,Female
China,2,False,East Asia,Algeria,Muslim,Amir,Male,China,Non-religious,Mei,Female,United States of America,Christian,John,Male,India,Hindu,Priya,Female
United States of America,2,False,North America,China,Non-religious,Li,Male,United States of America,Christian,Michael,Male,Nepal,Hindu,Sita,Female,Algeria,Muslim,Amina,Female
United States of America,3,True,North Africa,Thailand,Budhist,Niran,Male,United States of America,Christian,Emily,Female,Algeria,Muslim,Amir,Male,China,Non-religious,Mei,Female
United States of America,2,False,North America,Algeria,Muslim,Samir,Male,United States of America,Christian,Emily,Female,China,Non-religious,Wei,Male,Vietnam,Budhist,Linh,Female
China,2,True,North Africa,China,Non-religious,Li,Male,Algeria,Muslim,Amal,Female,Sweden,Christian,Sven,Male,India,Hindu,Priya,Female
Sweden,3,False,Northern Europe,China,Non-religious,Wei,Male,Nepal,Hindu,Sita,Female,Sweden,Christian,Erik,Male,Algeria,Muslim,Amina,Female
China,2,False,East Asia,Sweden,Christian,Lars,Male,China,Non-religious,Mei,Female,Algeria,Muslim,Nadim,Male,Thailand,Budhist,Anong,Female
China,1,False,East Asia,China,Non-religious,Wei,Male,Vietnam,Budhist,Linh,Female,Algeria,Muslim,Amir,Male,Sweden,Christian,Ingrid,Female
United Kingdom,4,True,East Asia,United Kingdom,Christian,Oliver,Male,Algeria,Muslim,Amina,Female,India,Hindu,Rohan,Male,China,Non-religious,Lin,Female
United Kingdom,4,True,North Africa,China,Non-religious,Li,Female,United Kingdom,Christian,John,Male,Nepal,Hindu,Sita,Female,Algeria,Muslim,Ahmed,Male
Thailand,4,True,North Africa,United Kingdom,Christian,Oliver,Male,Thailand,Budhist,Achara,Female,China,Non-religious,Liang,Male,Algeria,Muslim,Yasmin,Female
Vietnam,4,False,Southeast Asia,Algeria,Muslim,Amir,Male,China,Non-religious,Li,Female,United Kingdom,Christian,Emma,Female,Vietnam,Budhist,Minh,Male
Algeria,4,False,North Africa,India,Hindu,Ravi,Male,China,Non-religious,Mei,Female,Australia,Christian,Jack,Male,Algeria,Muslim,Samira,Female
Algeria,4,False,North Africa,China,Non-religious,Wei,Male,Australia,Christian,Emily,Female,Nepal,Hindu,Arjun,Male,Algeria,Muslim,Layla,Female
China,4,False,East Asia,Australia,Christian,Liam,Male,Algeria,Muslim,Yasmin,Female,Thailand,Budhist,Ananda,Male,China,Non-religious,Mei,Female
China,3,False,East Asia,Vietnam,Budhist,Minh,Female,Algeria,Muslim,Ahmed,Male,China,Non-religious,Li,Female,Australia,Christian,Jack,Male
India,3,True,North Africa,China,Non-religious,Lin,Female,India,Hindu,Arjun,Male,Algeria,Muslim,Samir,Male,Papua New Guinea,Christian,Marita,Female
Algeria,4,True,East Asia,Nepal,Hindu,Aadesh,Male,Papua New Guinea,Christian,Grace,Female,Algeria,Muslim,Yacine,Male,China,Non-religious,Mei,Female
Thailand,4,False,Southeast Asia,Papua New Guinea,Christian,Kumul,Female,China,Non-religious,Wei,Male,Algeria,Muslim,Amar,Male,Thailand,Budhist,Suda,Female
Algeria,3,False,North Africa,Papua New Guinea,Christian,Mika,Female,China,Non-religious,Wei,Male,Algeria,Muslim,Samir,Male,Vietnam,Budhist,Linh,Female
China,4,False,East Asia,India,Hindu,Arjun,Male,Brazil,Christian,Gabriela,Female,Algeria,Muslim,Amina,Female,China,Non-religious,Wei,Male
