location,criminal,criminal_is_migrant,criminal_region,origin1,religion1,name1,gender1,origin2,religion2,name2,gender2,origin3,religion3,name3,gender3,origin4,religion4,name4,gender4
China,3,True,North America,Thailand,Budhist,Sura,Female,Bangladesh,Muslim,Rashid,Male,Canada,Christian,Emma,Female,China,Non-religious,Wei,Male
China,3,False,East Asia,Canada,Christian,Emily,Female,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male,Bangladesh,Muslim,Rashid,Male
Thailand,2,True,South Asia,Canada,Christian,Marcus,Male,India,Hindu,Priya,Female,China,Non-religious,Wei,Male,Thailand,Budhist,Somchai,Male
China,4,False,East Asia,India,Hindu,Arjun,Male,Vietnam,Budhist,Linh,Female,Canada,Christian,Emma,Female,China,Non-religious,Wei,Male
Canada,2,False,North America,Thailand,Budhist,Sombat,Male,Canada,Christian,Emily,Female,Nepal,Hindu,Rajesh,Male,China,Non-religious,Wei,Female
China,4,True,North America,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male,Nepal,Hindu,Ravi,Male,Canada,Christian,Emma,Female
Canada,4,True,East Asia,Pakistan,Muslim,Imran,Male,Thailand,Budhist,Suri,Female,Canada,Christian,Emma,Female,China,Non-religious,Wei,Male
Vietnam,2,True,East Asia,Canada,Christian,Eric,Male,China,Non-religious,Mei,Female,Pakistan,Muslim,Khalid,Male,Vietnam,Budhist,Linh,Female
China,4,True,North America,Bangladesh,Muslim,Rashid,Male,Thailand,Budhist,Suri,Female,China,Non-religious,Li,Male,United States of America,Christian,Jack,Male
Vietnam,3,False,Southeast Asia,United States of America,Christian,Jack,Male,China,Non-religious,Mei,Female,Vietnam,Budhist,Linh,Female,Bangladesh,Muslim,Rashid,Male
China,2,True,Southeast Asia,China,Non-religious,Wei,Male,Thailand,Budhist,Sombat,Female,United States of America,Christian,Emily,Female,India,Hindu,Raj,Male
China,2,True,North America,India,Hindu,Arjun,Male,United States of America,Christian,Emily,Female,Vietnam,Budhist,Minh,Male,China,Non-religious,Wei,Female
Nepal,2,False,South Asia,China,Non-religious,Wei,Male,Nepal,Hindu,Rajesh,Male,Thailand,Budhist,Suri,Female,United States of America,Christian,Emily,Female
Vietnam,2,True,East Asia,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male,United States of America,Christian,Jack,Male,Nepal,Hindu,Raj,Male
United States of America,1,True,East Asia,China,Non-religious,Wei,Male,Thailand,Budhist,Suri,Female,United States of America,Christian,Jack,Male,Pakistan,Muslim,Rashid,Male
China,2,True,North America,Vietnam,Budhist,Linh,Female,United States of America,Christian,Sarah,Female,China,Non-religious,Wei,Male,Pakistan,Muslim,Imran,Male
Bangladesh,4,True,East Asia,Thailand,Budhist,Sanya,Female,Sweden,Christian,Erik,Male,Bangladesh,Muslim,Rashid,Male,China,Non-religious,Lin,Female
Sweden,4,False,Northern Europe,China,Non-religious,Wei,Male,Bangladesh,Muslim,Rashid,Male,Vietnam,Budhist,Linh,Female,Sweden,Christian,Erik,Male
India,2,False,South Asia,China,Non-religious,Mei,Female,India,Hindu,Rajesh,Male,Sweden,Christian,Sven,Male,Thailand,Budhist,Somchai,Male
Vietnam,3,False,Southeast Asia,India,Hindu,Rajesh,Male,Sweden,Christian,Astrid,Female,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male
Sweden,2,True,East Asia,Sweden,Christian,Anders,Male,China,Non-religious,Mei,Female,Thailand,Budhist,Somporn,Male,Nepal,Hindu,Hari,Male
Vietnam,3,False,Southeast Asia,Sweden,Christian,Erik,Male,Nepal,Hindu,Aarav,Male,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male
Pakistan,2,True,East Asia,Thailand,Budhist,Sombat,Male,China,Non-religious,Li,Female,Sweden,Christian,Astrid,Female,Pakistan,Muslim,Imran,Male
Sweden,3,True,East Asia,Pakistan,Muslim,Hassan,Male,Sweden,Christian,Ingrid,Female,China,Non-religious,Li,Male,Vietnam,Budhist,Minh,Female
United Kingdom,3,True,East Asia,United Kingdom,Christian,Emma,Female,Bangladesh,Muslim,Rashid,Male,China,Non-religious,Li,Female,Thailand,Budhist,Sanya,Female
Bangladesh,2,True,East Asia,United Kingdom,Christian,William,Male,China,Non-religious,Ming,Female,Bangladesh,Muslim,Rashid,Male,Vietnam,Budhist,Linh,Female
India,3,False,South Asia,China,Non-religious,Mei,Female,United Kingdom,Christian,Oliver,Male,India,Hindu,Rahul,Male,Thailand,Budhist,Somchai,Male
United Kingdom,2,True,East Asia,Vietnam,Budhist,Minh,Male,China,Non-religious,Wei,Female,United Kingdom,Christian,Emily,Female,India,Hindu,Raj,Male
Thailand,3,True,East Asia,United Kingdom,Christian,Oliver,Male,Nepal,Hindu,Raj,Male,China,Non-religious,Wei,Female,Thailand,Budhist,Somchai,Male
China,3,False,East Asia,United Kingdom,Christian,Oliver,Male,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male,Nepal,Hindu,Raj,Male
China,4,True,Southeast Asia,China,Non-religious,Lin,Female,United Kingdom,Christian,Edward,Male,Pakistan,Muslim,Rashid,Male,Thailand,Budhist,Somsri,Female
United Kingdom,3,True,Southeast Asia,China,Non-religious,Mei,Female,Pakistan,Muslim,Zara,Female,Vietnam,Budhist,Linh,Male,United Kingdom,Christian,Oliver,Male
Australia,2,True,East Asia,Bangladesh,Muslim,Rashid,Male,China,Non-religious,Li,Female,Thailand,Budhist,Sombat,Male,Australia,Christian,Emma,Female
Australia,4,True,Southeast Asia,China,Non-religious,Li,Male,Australia,Christian,Sarah,Female,Bangladesh,Muslim,Rafi,Male,Vietnam,Budhist,Minh,Female
China,4,False,East Asia,India,Hindu,Arjun,Male,Thailand,Budhist,Suri,Female,Australia,Christian,Blake,Male,China,Non-religious,Wei,Female
China,3,True,Southeast Asia,China,Non-religious,Mei,Female,Australia,Christian,Jack,Male,Vietnam,Budhist,Linh,Female,India,Hindu,Raj,Male
Nepal,3,True,East Asia,Thailand,Budhist,Suthin,Male,Nepal,Hindu,Rajesh,Male,China,Non-religious,Mei,Female,Australia,Christian,Emma,Female
China,2,True,Southeast Asia,China,Non-religious,Mei,Female,Vietnam,Budhist,Trang,Male,Australia,Christian,Jack,Male,Nepal,Hindu,Arjun,Male
Thailand,2,True,East Asia,Thailand,Budhist,Sombat,Male,China,Non-religious,Li,Female,Australia,Christian,Emma,Female,Pakistan,Muslim,Imran,Male
China,4,True,Oceania,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male,Pakistan,Muslim,Faisal,Male,Australia,Christian,Emma,Female
Papua New Guinea,2,True,South Asia,China,Non-religious,Wei,Male,Bangladesh,Muslim,Rashid,Male,Papua New Guinea,Christian,Paul,Male,Thailand,Budhist,Sombat,Male
Vietnam,4,True,East Asia,Vietnam,Budhist,Linh,Female,Papua New Guinea,Christian,Gabriel,Male,Bangladesh,Muslim,Rashid,Male,China,Non-religious,Wei,Female
China,1,False,East Asia,China,Non-religious,Mei,Female,Thailand,Budhist,Sombat,Male,Papua New Guinea,Christian,Gabriel,Male,India,Hindu,Rahul,Male
India,3,True,Southeast Asia,China,Non-religious,Mei,Female,India,Hindu,Rajesh,Male,Vietnam,Budhist,Trang,Female,Papua New Guinea,Christian,Daniel,Male
Papua New Guinea,4,False,Oceania,China,Non-religious,Liang,Male,Nepal,Hindu,Rajesh,Male,Thailand,Budhist,Suri,Female,Papua New Guinea,Christian,Gabriel,Male
Papua New Guinea,3,True,East Asia,Nepal,Hindu,Arjun,Male,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male,Papua New Guinea,Christian,Samuel,Male
China,1,False,East Asia,China,Non-religious,Mei,Female,Pakistan,Muslim,Zara,Female,Papua New Guinea,Christian,Kiko,Male,Thailand,Budhist,Somchai,Male
Vietnam,4,True,South Asia,China,Non-religious,Liang,Male,Vietnam,Budhist,Minh,Female,Papua New Guinea,Christian,Kala,Male,Pakistan,Muslim,Rashid,Female
Bangladesh,4,False,South Asia,Brazil,Christian,Carlos,Male,China,Non-religious,Mei,Female,Thailand,Budhist,Siri,Female,Bangladesh,Muslim,Rafiq,Male
Brazil,3,True,East Asia,Vietnam,Budhist,Minh,Male,Bangladesh,Muslim,Rashid,Male,China,Non-religious,Lin,Female,Brazil,Christian,Carlos,Male
Thailand,2,True,East Asia,India,Hindu,Raj,Male,China,Non-religious,Li,Female,Thailand,Budhist,Somchai,Male,Brazil,Christian,Isabella,Female
Brazil,3,True,East Asia,Vietnam,Budhist,Minh,Male,India,Hindu,Priya,Female,China,Non-religious,Wei,Male,Brazil,Christian,O,Male
China,2,True,South Asia,China,Non-religious,Wei,Male,Nepal,Hindu,Karma,Female,Thailand,Budhist,Siri,Female,Brazil,Christian,Paulo,Male
Brazil,3,True,East Asia,Vietnam,Budhist,Minh,Female,Nepal,Hindu,Rajesh,Male,China,Non-religious,Wei,Male,Brazil,Christian,Carlos,Male
Brazil,3,True,East Asia,Thailand,Budhist,Suda,Female,Pakistan,Muslim,Imran,Male,China,Non-religious,Lin,Female,Brazil,Christian,Carlos,Male
Brazil,2,True,Southeast Asia,China,Non-religious,Wei,Male,Vietnam,Budhist,Linh,Female,Pakistan,Muslim,Rashid,Male,Brazil,Christian,Eduardo,Male
Colombia,3,True,East Asia,Bangladesh,Muslim,Rashid,Male,Colombia,Christian,Sofia,Female,China,Non-religious,Li,Male,Thailand,Budhist,Nok,Female
Colombia,3,True,Southeast Asia,China,Non-religious,Wei,Male,Bangladesh,Muslim,Rashid,Male,Vietnam,Budhist,Linh,Female,Colombia,Christian,Carlos,Male
China,1,False,East Asia,China,Non-religious,Mei,Female,Colombia,Christian,Carlos,Male,India,Hindu,Raj,Male,Thailand,Budhist,Sombat,Male
Colombia,3,True,East Asia,Colombia,Christian,Diego,Male,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male,India,Hindu,Raj,Male
China,3,True,South America,Nepal,Hindu,Rajesh,Male,Thailand,Budhist,Sombat,Female,Colombia,Christian,Maria,Female,China,Non-religious,Wei,Male
Vietnam,3,False,Southeast Asia,China,Non-religious,Mei,Female,Colombia,Christian,Carlos,Male,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Raj,Male
Colombia,1,True,East Asia,China,Non-religious,Mei,Female,Pakistan,Muslim,Rashid,Male,Thailand,Budhist,Sanya,Female,Colombia,Christian,Carlos,Male
China,3,True,South America,Pakistan,Muslim,Amir,Male,Vietnam,Budhist,Linh,Female,Colombia,Christian,Sofia,Female,China,Non-religious,Wei,Male
Bangladesh,2,True,East Asia,Bangladesh,Muslim,Rashid,Male,China,Non-religious,Li,Female,Georgia,Christian,Nino,Female,Thailand,Budhist,Somchai,Male
Georgia,4,True,East Asia,Georgia,Christian,Giorgi,Male,Vietnam,Budhist,Minh,Female,Bangladesh,Muslim,Rashid,Male,China,Non-religious,Wei,Female
Thailand,4,True,East Asia,Thailand,Budhist,Somchai,Male,Greece,Christian,Helena,Female,Bangladesh,Muslim,Rashid,Male,China,Non-religious,Wei,Female
Thailand,2,True,East Asia,South Africa,Christian,Willem,Male,China,Non-religious,Mei,Female,Bangladesh,Muslim,Amir,Male,Thailand,Budhist,Somchai,Male
Thailand,4,True,South Asia,China,Non-religious,Wei,Male,Italy,Christian,Sophia,Female,Thailand,Budhist,Somchai,Male,Bangladesh,Muslim,Rashid,Male
Nigeria,3,True,East Asia,Bangladesh,Muslim,Akram,Male,Thailand,Budhist,Suri,Female,China,Non-religious,Wei,Male,Nigeria,Christian,Chidi,Male
China,4,True,Western Europe,Bangladesh,Muslim,Rafiq,Male,China,Non-religious,Li,Female,Thailand,Budhist,Somchai,Male,France,Christian,Marie,Female
Bangladesh,4,True,East Asia,Bangladesh,Muslim,Amir,Male,Germany,Christian,Eva,Female,Thailand,Budhist,Suri,Female,China,Non-religious,Wei,Male
China,4,True,Southeast Europe,Vietnam,Budhist,Minh,Male,China,Non-religious,Wei,Female,Bangladesh,Muslim,Rashid,Male,Greece,Christian,Helena,Female
China,3,False,East Asia,Bangladesh,Muslim,Rafi,Male,South Africa,Christian,Willem,Male,China,Non-religious,Li,Female,Vietnam,Budhist,Minh,Female
China,4,False,East Asia,Italy,Christian,Marco,Male,Bangladesh,Muslim,Anik,Female,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male
China,3,True,Southeast Asia,China,Non-religious,Wei,Male,Bangladesh,Muslim,Aisha,Female,Vietnam,Budhist,Minh,Male,Nigeria,Christian,Chidi,Male
Vietnam,3,False,Southeast Asia,China,Non-religious,Wei,Male,France,Christian,Amelie,Female,Vietnam,Budhist,Linh,Female,Bangladesh,Muslim,Rashid,Male
Bangladesh,3,True,East Asia,Germany,Christian,Hans,Male,Bangladesh,Muslim,Rashid,Male,China,Non-religious,Mei,Female,Vietnam,Budhist,Linh,Female
China,4,True,South Asia,China,Non-religious,Li,Female,Georgia,Christian,Giorgi,Male,Thailand,Budhist,Somporn,Female,India,Hindu,Arjun,Male
Georgia,1,True,East Asia,China,Non-religious,Lian,Female,India,Hindu,Ravi,Male,Vietnam,Budhist,Minh,Female,Georgia,Christian,Giorgi,Male
Thailand,4,True,South Asia,Thailand,Budhist,Somchai,Male,China,Non-religious,Mei,Female,Greece,Christian,Nikos,Male,India,Hindu,Priya,Female
South Africa,1,True,East Asia,China,Non-religious,Mei,Female,Thailand,Budhist,Sombat,Male,South Africa,Christian,Johannes,Male,India,Hindu,Rajesh,Male
Thailand,4,True,East Asia,Italy,Christian,Giovanni,Male,India,Hindu,Priya,Female,Thailand,Budhist,Somchai,Male,China,Non-religious,Li,Female
India,4,True,East Asia,Nigeria,Christian,Chidi,Male,Thailand,Budhist,Suri,Female,India,Hindu,Vikram,Male,China,Non-religious,Li,Female
India,4,True,East Asia,India,Hindu,Rahul,Male,Thailand,Budhist,Somporn,Female,France,Christian,Claire,Female,China,Non-religious,Wei,Male
China,3,False,East Asia,India,Hindu,Rajesh,Male,Thailand,Budhist,Somporn,Female,China,Non-religious,Li,Male,Germany,Christian,Klaus,Male
Vietnam,3,True,Southeast Europe,China,Non-religious,Wei,Male,Vietnam,Budhist,Linh,Female,Greece,Christian,Nikos,Male,India,Hindu,Raj,Male
India,2,True,East Asia,South Africa,Christian,Marcus,Male,China,Non-religious,Wei,Female,India,Hindu,Rajesh,Male,Vietnam,Budhist,Linh,Female
India,3,True,Southern Europe,China,Non-religious,Mei,Female,Vietnam,Budhist,Tuan,Male,Italy,Christian,Marco,Male,India,Hindu,Priya,Female
India,3,True,Southeast Asia,India,Hindu,Ravi,Male,Nigeria,Christian,Chidi,Male,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Female
France,2,True,Southeast Asia,France,Christian,Marie,Female,Vietnam,Budhist,Linh,Female,India,Hindu,Raj,Male,China,Non-religious,Wei,Male
China,4,False,East Asia,Germany,Christian,Klaus,Male,Vietnam,Budhist,Linh,Female,India,Hindu,Raj,Male,China,Non-religious,Wei,Female
Georgia,4,True,East Asia,Thailand,Budhist,Suthin,Male,Nepal,Hindu,Priya,Female,Georgia,Christian,Giorgi,Male,China,Non-religious,Wei,Female
Georgia,3,True,East Asia,Nepal,Hindu,Arjun,Male,Georgia,Christian,Nino,Female,China,Non-religious,Wei,Male,Vietnam,Budhist,Linh,Female
China,1,False,East Asia,China,Non-religious,Wei,Male,Nepal,Hindu,Ravi,Male,Greece,Christian,Elena,Female,Thailand,Budhist,Sombat,Male
Nepal,1,True,East Asia,China,Non-religious,Lian,Female,South Africa,Christian,Willem,Male,Nepal,Hindu,Rajesh,Male,Thailand,Budhist,Somchai,Male
Thailand,4,True,Southern Europe,Thailand,Budhist,Somchai,Male,Nepal,Hindu,Anita,Female,China,Non-religious,Li,Male,Italy,Christian,Marco,Male
China,2,True,West Africa,China,Non-religious,Wei,Male,Nigeria,Christian,Chidi,Female,Nepal,Hindu,Rajesh,Male,Thailand,Budhist,Somchai,Female
Thailand,4,True,East Asia,France,Christian,Pierre,Male,Nepal,Hindu,Rajesh,Male,Thailand,Budhist,Somchai,Male,China,Non-religious,Wei,Female
Thailand,2,True,East Asia,Germany,Christian,Klaus,Male,China,Non-religious,Mei,Female,Thailand,Budhist,Somchai,Male,Nepal,Hindu,Rajesh,Male
Vietnam,2,True,South Asia,China,Non-religious,Wei,Male,Nepal,Hindu,Karma,Female,Vietnam,Budhist,Minh,Male,Greece,Christian,Stavros,Male
China,4,False,East Asia,South Africa,Christian,Willem,Male,Nepal,Hindu,Rajesh,Male,Vietnam,Budhist,Linh,Female,China,Non-religious,Zhang,Male
Italy,4,True,East Asia,Nepal,Hindu,Aarav,Male,Italy,Christian,Sofia,Female,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male
Nepal,4,True,Southeast Asia,China,Non-religious,Jian,Male,Nepal,Hindu,Rajesh,Male,Nigeria,Christian,Adebayo,Female,Vietnam,Budhist,Minh,Female
Nepal,3,True,East Asia,France,Christian,Amelie,Female,Nepal,Hindu,Rajesh,Male,China,Non-religious,Wei,Male,Vietnam,Budhist,Linh,Female
Vietnam,3,True,East Asia,Germany,Christian,Klaus,Male,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male,Nepal,Hindu,Raj,Male
Thailand,4,True,South Asia,China,Non-religious,Wei,Male,Georgia,Christian,Nino,Female,Thailand,Budhist,Somchai,Male,Pakistan,Muslim,Imran,Male
Vietnam,3,True,South Asia,China,Non-religious,Wei,Male,Vietnam,Budhist,Linh,Female,Pakistan,Muslim,Rashid,Male,Georgia,Christian,Nino,Male
Pakistan,4,True,Southeast Europe,Thailand,Budhist,Sanya,Female,Pakistan,Muslim,Kamran,Male,China,Non-religious,Li,Male,Greece,Christian,Helena,Female
Pakistan,3,True,Southeast Asia,Pakistan,Muslim,Khalid,Male,China,Non-religious,Li,Female,Thailand,Budhist,Somchai,Male,South Africa,Christian,Thabo,Male
Pakistan,4,True,East Asia,Thailand,Budhist,Sanya,Female,Italy,Christian,Marco,Male,Pakistan,Muslim,Imran,Male,China,Non-religious,Li,Female
Thailand,4,True,East Asia,Pakistan,Muslim,Rashid,Male,Nigeria,Christian,Chidi,Male,Thailand,Budhist,Somchai,Male,China,Non-religious,Wei,Female
Pakistan,2,True,Western Europe,Pakistan,Muslim,Rashid,Male,France,Christian,Claire,Female,Thailand,Budhist,Sombat,Male,China,Non-religious,Wei,Female
Pakistan,4,True,East Asia,Thailand,Budhist,Sanya,Female,Pakistan,Muslim,Imran,Male,Germany,Christian,Klaus,Male,China,Non-religious,Wei,Female
China,4,True,Southeast Asia,Greece,Christian,Nikos,Male,Pakistan,Muslim,Imran,Male,China,Non-religious,Li,Female,Vietnam,Budhist,Mai,Female
China,3,True,Southeast Asia,China,Non-religious,Li,Female,South Africa,Christian,Jacob,Male,Vietnam,Budhist,Minh,Male,Pakistan,Muslim,Rashid,Male
China,2,False,East Asia,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male,Italy,Christian,Marco,Male,Pakistan,Muslim,Rashid,Male
Vietnam,2,True,East Asia,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male,Pakistan,Muslim,Rashid,Male,Nigeria,Christian,Chidi,Male
Pakistan,3,True,Southeast Asia,China,Non-religious,Mei,Female,Pakistan,Muslim,Rashid,Male,Vietnam,Budhist,Linh,Female,France,Christian,Pierre,Male
China,3,True,Western Europe,China,Non-religious,Wei,Male,Pakistan,Muslim,Imran,Male,Germany,Christian,Klaus,Male,Vietnam,Budhist,Linh,Female
India,3,True,Eastern Europe,India,Hindu,Vikram,Male,Iran,Muslim,Aria,Female,Romania,Christian,Elena,Female,Japan,Shintoist,Keiko,Female
Iran,4,True,Eastern Europe,Nepal,Hindu,Arjun,Male,Iran,Muslim,Mehdi,Male,Japan,Shintoist,Hana,Female,Romania,Christian,Elena,Female
Romania,4,True,Southeast Asia,Iran,Muslim,Reza,Male,Japan,Shintoist,Akira,Female,Romania,Christian,Stefan,Male,Thailand,Budhist,Somchai,Female
Japan,3,True,Eastern Europe,Vietnam,Budhist,Linh,Female,Japan,Shintoist,Akira,Male,Romania,Christian,Elena,Female,Iran,Muslim,Reza,Male
Iraq,4,True,South Asia,Japan,Shintoist,Keiko,Female,Romania,Christian,Mihai,Male,Iraq,Muslim,Amir,Male,India,Hindu,Priya,Female
Iraq,4,True,South Asia,Japan,Shintoist,Keiko,Female,Iraq,Muslim,Zaid,Male,Romania,Christian,Mihai,Male,Nepal,Hindu,Raj,Male
Romania,2,True,East Asia,Iraq,Muslim,Tariq,Male,Japan,Shintoist,Akira,Female,Thailand,Budhist,Somchai,Male,Romania,Christian,Elena,Female
Romania,3,True,East Asia,Iraq,Muslim,Rashid,Male,Romania,Christian,Elena,Female,Japan,Shintoist,Keiko,Female,Vietnam,Budhist,Minh,Male
Turkey,3,True,Eastern Europe,India,Hindu,Arjun,Male,Turkey,Muslim,Elif,Female,Romania,Christian,Mihai,Male,Japan,Shintoist,Keiko,Female
Nepal,3,True,Middle East,Nepal,Hindu,Rajesh,Male,Japan,Shintoist,Akira,Female,Turkey,Muslim,Kemal,Male,Romania,Christian,Elena,Female
Japan,3,True,Eastern Europe,Turkey,Muslim,Mehmet,Male,Thailand,Budhist,Sanya,Female,Romania,Christian,Elena,Female,Japan,Shintoist,Keiko,Female
Japan,3,False,East Asia,Romania,Christian,Radu,Male,Turkey,Muslim,Aylin,Female,Japan,Shintoist,Keiko,Female,Vietnam,Budhist,Minh,Male
India,3,True,Eastern Europe,India,Hindu,Priya,Female,Japan,Shintoist,Keiko,Female,Romania,Christian,Mihai,Male,Algeria,Muslim,Amir,Male
Algeria,4,True,East Asia,Romania,Christian,Andrei,Male,Algeria,Muslim,Fatima,Female,Nepal,Hindu,Raj,Male,Japan,Shintoist,Hiro,Male
Romania,3,True,Southeast Asia,Algeria,Muslim,Karim,Male,Romania,Christian,Elena,Female,Thailand,Budhist,Sombat,Male,Japan,Shintoist,Hiro,Male
Romania,2,True,East Asia,Algeria,Muslim,Amir,Male,Japan,Shintoist,Hana,Female,Vietnam,Budhist,Minh,Male,Romania,Christian,Elena,Female
India,4,True,North Africa,Japan,Shintoist,Akira,Male,India,Hindu,Priya,Female,Romania,Christian,Stefan,Male,Egypt,Muslim,Amira,Female
Romania,4,False,Eastern Europe,Nepal,Hindu,Rajesh,Male,Egypt,Muslim,Amira,Female,Japan,Shintoist,Keiko,Female,Romania,Christian,Stefan,Male
Egypt,2,True,East Asia,Romania,Christian,Mihai,Male,Japan,Shintoist,Akira,Female,Thailand,Budhist,Somchai,Male,Egypt,Muslim,Yasmin,Female
Japan,2,True,Eastern Europe,Japan,Shintoist,Kenji,Male,Romania,Christian,Elena,Female,Vietnam,Budhist,Minh,Male,Egypt,Muslim,Amira,Female
Japan,2,False,East Asia,Sudan,Muslim,Malik,Male,Japan,Shintoist,Hana,Female,Romania,Christian,Elena,Female,India,Hindu,Raj,Male
Nepal,3,False,South Asia,Romania,Christian,Elena,Female,Japan,Shintoist,Hiroshi,Male,Nepal,Hindu,Rajesh,Male,Sudan,Muslim,Omar,Male
Thailand,3,True,Eastern Europe,Japan,Shintoist,Keiko,Female,Thailand,Budhist,Somchai,Male,Romania,Christian,Anton,Male,Sudan,Muslim,Hassan,Male
Romania,3,True,East Asia,Vietnam,Budhist,Minh,Female,Sudan,Muslim,Omar,Male,Japan,Shintoist,Hiro,Male,Romania,Christian,Elena,Female
Japan,4,True,Eastern Europe,Bangladesh,Muslim,Rashid,Male,Japan,Shintoist,Keiko,Female,Thailand,Budhist,Somchai,Male,Romania,Christian,Stefan,Male
Bangladesh,4,True,Eastern Europe,Japan,Shintoist,Akira,Male,Vietnam,Budhist,Linh,Female,Bangladesh,Muslim,Rashid,Male,Romania,Christian,Elena,Female
India,4,False,South Asia,Japan,Shintoist,Keiko,Female,Thailand,Budhist,Somchai,Male,Romania,Christian,Mihai,Male,India,Hindu,Priya,Female
Japan,2,False,East Asia,India,Hindu,Arjun,Male,Japan,Shintoist,Hiro,Male,Romania,Christian,Elena,Female,Vietnam,Budhist,Linh,Female
Japan,3,True,South Asia,Romania,Christian,Anton,Male,Thailand,Budhist,Suri,Female,Nepal,Hindu,Priya,Female,Japan,Shintoist,Keiko,Female
Vietnam,3,True,East Asia,Nepal,Hindu,Arjun,Male,Vietnam,Budhist,Linh,Female,Japan,Shintoist,Keiko,Female,Romania,Christian,Elena,Female
Romania,4,False,Eastern Europe,Japan,Shintoist,Hiro,Male,Pakistan,Muslim,Zara,Female,Thailand,Budhist,Somchai,Male,Romania,Christian,Elena,Female
Vietnam,4,True,Eastern Europe,Pakistan,Muslim,Rashid,Male,Japan,Shintoist,Akira,Female,Vietnam,Budhist,Linh,Female,Romania,Christian,Elena,Female
Iran,3,False,Middle East,India,Hindu,Raj,Male,Russian Federation,Christian,Mikhail,Male,Iran,Muslim,Fatima,Female,Japan,Shintoist,Keiko,Female
Japan,3,False,East Asia,Iran,Muslim,Reza,Male,Russian Federation,Christian,Natasha,Female,Japan,Shintoist,Keiko,Female,Nepal,Hindu,Arjun,Male
Iran,2,True,Southeast Asia,Russian Federation,Christian,Nikolai,Male,Thailand,Budhist,Sunan,Female,Iran,Muslim,Mehdi,Male,Japan,Shintoist,Keiko,Female
Russian Federation,4,True,East Asia,Vietnam,Budhist,Minh,Male,Russian Federation,Christian,Anastasia,Female,Iran,Muslim,Reza,Male,Japan,Shintoist,Keiko,Female
Iraq,2,True,Eastern Europe,Japan,Shintoist,Keiko,Female,Russian Federation,Christian,Dmitri,Male,Iraq,Muslim,Hassan,Male,India,Hindu,Priya,Female
Russian Federation,2,True,East Asia,Iraq,Muslim,Akbar,Male,Japan,Shintoist,Hana,Female,Russian Federation,Christian,Mikhail,Male,Nepal,Hindu,Rajesh,Male
Russian Federation,2,False,Eastern Europe,Iraq,Muslim,Tariq,Male,Russian Federation,Christian,Nikolai,Male,Japan,Shintoist,Hana,Female,Thailand,Budhist,Somchai,Male
Japan,4,True,Southeast Asia,Japan,Shintoist,Keiko,Female,Russian Federation,Christian,Dmitri,Male,Iraq,Muslim,Hassan,Male,Vietnam,Budhist,Linh,Female
Russian Federation,3,True,South Asia,Russian Federation,Christian,Yuri,Male,Japan,Shintoist,Akira,Female,India,Hindu,Priya,Female,Turkey,Muslim,Mehmet,Male
Nepal,3,True,East Asia,Russian Federation,Christian,Yuri,Male,Nepal,Hindu,Rajesh,Male,Japan,Shintoist,Akira,Female,Turkey,Muslim,Mehmet,Male
Turkey,3,True,Eastern Europe,Thailand,Budhist,Sanya,Female,Japan,Shintoist,Kenji,Male,Russian Federation,Christian,Nikolai,Male,Turkey,Muslim,Ahmet,Male
Russian Federation,2,True,Middle East,Japan,Shintoist,Hiro,Male,Turkey,Muslim,Mehmet,Male,Russian Federation,Christian,Natasha,Female,Vietnam,Budhist,Linh,Female
Algeria,3,True,East Asia,India,Hindu,Vikram,Male,Algeria,Muslim,Amira,Female,Japan,Shintoist,Hana,Female,Russian Federation,Christian,Nikolai,Male
Algeria,2,True,East Asia,Russian Federation,Christian,Dmitri,Male,Japan,Shintoist,Akira,Female,Nepal,Hindu,Prakash,Male,Algeria,Muslim,Fatima,Female
Algeria,4,True,East Asia,Russian Federation,Christian,Nikolai,Male,Thailand,Budhist,Somchai,Male,Algeria,Muslim,Fatima,Female,Japan,Shintoist,Hiroshi,Male
Russian Federation,4,True,East Asia,Algeria,Muslim,Karim,Male,Russian Federation,Christian,Nikolai,Male,Vietnam,Budhist,Mai,Female,Japan,Shintoist,Hiro,Male
Japan,3,True,Eastern Europe,Egypt,Muslim,Amira,Female,India,Hindu,Vikram,Male,Russian Federation,Christian,Dmitri,Male,Japan,Shintoist,Keiko,Female
