location,criminal,criminal_is_migrant,criminal_region,origin1,religion1,name1,gender1,origin2,religion2,name2,gender2,origin3,religion3,name3,gender3,origin4,religion4,name4,gender4
Vietnam,3,True,Northern Europe,Algeria,Muslim,Karim,Male,China,Non-religious,Wei,Female,United Kingdom,Christian,Elizabeth,Female,Vietnam,Budhist,Minh,Male
Algeria,2,True,East Asia,India,Hindu,Rajesh,Male,China,Non-religious,Wei,Female,Australia,Christian,Emma,Female,Algeria,Muslim,Karim,Male
Algeria,3,True,South Asia,China,Non-religious,Mei,Female,Australia,Christian,Jack,Male,Nepal,Hindu,Raj,Male,Algeria,Muslim,Hassan,Male
China,4,False,East Asia,Australia,Christian,Marcus,Male,Algeria,Muslim,Karim,Male,Thailand,Budhist,Suri,Female,China,Non-religious,Wei,Female
China,4,True,Oceania,Vietnam,Budhist,Linh,Female,Algeria,Muslim,Karim,Male,China,Non-religious,Wei,Male,Australia,Christian,Emma,Female
India,2,False,South Asia,China,Non-religious,Wei,Male,India,Hindu,Rahul,Male,Algeria,Muslim,Karim,Male,Papua New Guinea,Christian,Peter,Male
Algeria,4,True,East Asia,Nepal,Hindu,Arun,Male,Papua New Guinea,Christian,Emily,Female,Algeria,Muslim,Yasmin,Female,China,Non-religious,Li,Male
Thailand,2,True,East Asia,Papua New Guinea,Christian,Elias,Male,China,Non-religious,Wei,Female,Algeria,Muslim,Karim,Male,Thailand,Budhist,Somchai,Male
Algeria,2,True,East Asia,Papua New Guinea,Christian,Kila,Female,China,Non-religious,Wei,Male,Algeria,Muslim,Rachid,Male,Vietnam,Budhist,Linh,Female
China,4,False,East Asia,India,Hindu,Vikram,Male,Brazil,Christian,Isabella,Female,Algeria,Muslim,Ahmed,Male,China,Non-religious,Li,Female
Nepal,4,True,North Africa,China,Non-religious,Liang,Male,Nepal,Hindu,Arun,Male,Brazil,Christian,Carlos,Male,Algeria,Muslim,Hassan,Male
Thailand,2,True,East Asia,Thailand,Budhist,Sombat,Male,China,Non-religious,Mei,Female,Algeria,Muslim,Karim,Male,Brazil,Christian,Sofia,Female
China,3,True,South America,Vietnam,Budhist,Linh,Female,Algeria,Muslim,Karim,Male,Brazil,Christian,Rafael,Male,China,Non-religious,Wei,Female
Colombia,2,True,South Asia,China,Non-religious,Mei,Female,India,Hindu,Rajesh,Male,Algeria,Muslim,Karim,Male,Colombia,Christian,Carlos,Male
Nepal,3,True,East Asia,Algeria,Muslim,Kareem,Male,Colombia,Christian,Isabella,Female,China,Non-religious,Wei,Female,Nepal,Hindu,Rajesh,Male
China,3,True,North Africa,China,Non-religious,Liang,Male,Thailand,Budhist,Somchai,Male,Algeria,Muslim,Fatima,Female,Colombia,Christian,Diego,Male
China,3,False,East Asia,Colombia,Christian,Carlos,Male,Algeria,Muslim,Fatima,Female,China,Non-religious,Li,Male,Vietnam,Budhist,Tran,Female
India,1,True,East Asia,China,Non-religious,Mei,Female,Algeria,Muslim,Karim,Male,Georgia,Christian,Luka,Male,India,Hindu,Rahul,Male
Algeria,4,True,East Asia,Thailand,Budhist,Sanya,Female,Algeria,Muslim,Karim,Male,India,Hindu,Priya,Female,China,Non-religious,Wei,Male
India,3,True,East Asia,India,Hindu,Rajesh,Male,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male,Algeria,Muslim,Fatima,Female
China,3,False,East Asia,Algeria,Muslim,Karim,Male,Philippines,Christian,Elena,Female,China,Non-religious,Wei,Male,India,Hindu,Raj,Male
China,4,True,North Africa,India,Hindu,Rajesh,Male,China,Non-religious,Li,Female,Greece,Christian,Nikos,Male,Algeria,Muslim,Fatima,Female
China,3,False,East Asia,South Africa,Christian,Willem,Male,India,Hindu,Priya,Female,China,Non-religious,Li,Male,Algeria,Muslim,Ahmed,Male
Algeria,3,True,East Asia,India,Hindu,Raj,Male,Italy,Christian,Sofia,Female,China,Non-religious,Li,Male,Algeria,Muslim,Ahmed,Male
China,2,True,North Africa,China,Non-religious,Mei,Female,Algeria,Muslim,Karim,Male,Nigeria,Christian,Chidi,Male,India,Hindu,Raj,Male
China,4,False,East Asia,France,Christian,Amelie,Female,India,Hindu,Rajesh,Male,Algeria,Muslim,Hassan,Male,China,Non-religious,Li,Female
Germany,3,True,East Asia,Algeria,Muslim,Karim,Male,Germany,Christian,Hans,Male,China,Non-religious,Mei,Female,India,Hindu,Raj,Male
Nepal,4,True,North Africa,Georgia,Christian,Giorgi,Male,Nepal,Hindu,Rakesh,Male,China,Non-religious,Mei,Female,Algeria,Muslim,Amir,Male
China,4,True,North Africa,Thailand,Budhist,Suri,Female,Nepal,Hindu,Rajesh,Male,China,Non-religious,Zhang,Female,Algeria,Muslim,Karim,Male
Vietnam,4,True,East Asia,Algeria,Muslim,Karim,Male,Vietnam,Budhist,Linh,Female,Nepal,Hindu,Raj,Male,China,Non-religious,Wei,Male
China,4,False,East Asia,Algeria,Muslim,Hassan,Male,Philippines,Christian,Maria,Female,Nepal,Hindu,Raj,Male,China,Non-religious,Li,Male
Algeria,3,True,East Asia,Nepal,Hindu,Arjun,Male,Greece,Christian,Elena,Female,China,Non-religious,Wei,Male,Algeria,Muslim,Khalid,Male
China,2,False,East Asia,Algeria,Muslim,Zara,Female,China,Non-religious,Li,Male,Nepal,Hindu,Raj,Male,South Africa,Christian,Marcus,Male
China,2,False,East Asia,Italy,Christian,Marco,Male,China,Non-religious,Li,Female,Nepal,Hindu,Raj,Male,Algeria,Muslim,Ahmed,Male
Nepal,1,True,East Asia,China,Non-religious,Mei,Female,Nigeria,Christian,Chidi,Male,Algeria,Muslim,Karim,Male,Nepal,Hindu,Rajesh,Male
Algeria,2,True,East Asia,Nepal,Hindu,Rajesh,Male,China,Non-religious,Wei,Female,France,Christian,Marie,Female,Algeria,Muslim,Karim,Male
Germany,2,True,East Asia,Nepal,Hindu,Rajesh,Male,China,Non-religious,Lin,Female,Algeria,Muslim,Karim,Male,Germany,Christian,Hans,Male
Georgia,3,True,East Asia,Algeria,Muslim,Karim,Male,Georgia,Christian,Nino,Female,China,Non-religious,Wei,Male,Thailand,Budhist,Sanya,Female
Georgia,3,True,East Asia,Vietnam,Budhist,Minh,Male,Algeria,Muslim,Karim,Male,China,Non-religious,Wei,Female,Georgia,Christian,Giorgi,Male
Algeria,2,True,East Asia,Algeria,Muslim,Karim,Male,China,Non-religious,Mei,Female,Thailand,Budhist,Siri,Female,Greece,Christian,Nikos,Male
Algeria,2,True,East Asia,South Africa,Christian,Marcus,Male,China,Non-religious,Mei,Female,Algeria,Muslim,Karim,Male,Thailand,Budhist,Suri,Female
China,1,False,East Asia,China,Non-religious,Mei,Female,Italy,Christian,Giovanni,Male,Algeria,Muslim,Amir,Male,Thailand,Budhist,Somchai,Male
Thailand,4,True,East Asia,Nigeria,Christian,Chidi,Male,Algeria,Muslim,Fatima,Female,Thailand,Budhist,Somchai,Male,China,Non-religious,Wei,Female
France,3,True,Southeast Asia,China,Non-religious,Lin,Female,Algeria,Muslim,Khalid,Male,Thailand,Budhist,Suri,Female,France,Christian,Jean,Male
Thailand,4,True,East Asia,Germany,Christian,Klaus,Male,Algeria,Muslim,Farid,Male,Thailand,Budhist,Somchai,Male,China,Non-religious,Wei,Female
Algeria,2,True,Southeast Europe,China,Non-religious,Wei,Male,Greece,Christian,Nikos,Male,Vietnam,Budhist,Linh,Female,Algeria,Muslim,Karim,Male
Vietnam,2,False,Southeast Asia,Algeria,Muslim,Karim,Male,Vietnam,Budhist,Minh,Female,South Africa,Christian,Willem,Male,China,Non-religious,Li,Female
China,3,True,Southern Europe,Algeria,Muslim,Karim,Male,China,Non-religious,Lin,Female,Italy,Christian,Marco,Male,Vietnam,Budhist,Trang,Female
Nigeria,2,True,North Africa,China,Non-religious,Wei,Male,Algeria,Muslim,Fatima,Female,Vietnam,Budhist,Linh,Female,Nigeria,Christian,Chidi,Male
Vietnam,3,True,East Asia,Algeria,Muslim,Karim,Male,France,Christian,Sophie,Female,China,Non-religious,Ming,Male,Vietnam,Budhist,Linh,Female
Germany,2,False,Western Europe,China,Non-religious,Wei,Male,Germany,Christian,Hans,Male,Vietnam,Budhist,Minh,Female,Algeria,Muslim,Karim,Male
Egypt,4,True,East Asia,Egypt,Muslim,Mohammed,Male,India,Hindu,Priya,Female,Mexico,Christian,Carlos,Male,China,Non-religious,Mei,Female
Egypt,3,True,East Asia,Nepal,Hindu,Rajesh,Male,Mexico,Christian,Maria,Female,China,Non-religious,Zhang,Male,Egypt,Muslim,Karim,Male
Mexico,3,True,East Asia,Thailand,Budhist,Sombat,Male,Mexico,Christian,Rosa,Female,China,Non-religious,Li,Male,Egypt,Muslim,Amira,Female
China,2,False,East Asia,Mexico,Christian,Carlos,Male,China,Non-religious,Lin,Female,Vietnam,Budhist,Mai,Female,Egypt,Muslim,Adel,Male
Canada,3,True,East Asia,Canada,Christian,Emma,Female,Egypt,Muslim,Karim,Male,China,Non-religious,Wei,Male,India,Hindu,Priya,Female
Egypt,2,True,East Asia,Canada,Christian,Michael,Male,China,Non-religious,Wei,Female,Egypt,Muslim,Amira,Female,Nepal,Hindu,Raj,Male
Egypt,3,True,East Asia,Thailand,Budhist,Suri,Female,Egypt,Muslim,Ahmed,Male,China,Non-religious,Li,Female,Canada,Christian,Emma,Female
Egypt,4,True,East Asia,Canada,Christian,Emma,Female,Egypt,Muslim,Amir,Male,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male
Egypt,4,True,South Asia,Egypt,Muslim,Amira,Female,China,Non-religious,Li,Male,United States of America,Christian,Jacob,Male,India,Hindu,Priya,Female
United States of America,2,True,East Asia,Nepal,Hindu,Arjun,Male,China,Non-religious,Wei,Female,United States of America,Christian,Sarah,Female,Egypt,Muslim,Khalid,Male
Egypt,1,True,East Asia,China,Non-religious,Mei,Female,Thailand,Budhist,Sak,Male,United States of America,Christian,Jake,Male,Egypt,Muslim,Hassan,Male
Vietnam,3,False,Southeast Asia,China,Non-religious,Li,Male,Egypt,Muslim,Amira,Female,Vietnam,Budhist,Minh,Male,United States of America,Christian,Jake,Male
China,3,False,East Asia,India,Hindu,Arjun,Male,Sweden,Christian,Linnea,Female,China,Non-religious,Wei,Male,Egypt,Muslim,Khalid,Male
Nepal,4,False,South Asia,Egypt,Muslim,Malik,Male,China,Non-religious,Wei,Female,Sweden,Christian,Astrid,Female,Nepal,Hindu,Rajesh,Male
Sweden,3,True,North Africa,Sweden,Christian,Erik,Male,China,Non-religious,Li,Female,Egypt,Muslim,Amira,Female,Thailand,Budhist,Somporn,Male
China,3,True,Southeast Asia,China,Non-religious,Li,Female,Sweden,Christian,Erik,Male,Vietnam,Budhist,Minh,Female,Egypt,Muslim,Karim,Male
Egypt,4,True,East Asia,Egypt,Muslim,Fatima,Female,United Kingdom,Christian,Oliver,Male,India,Hindu,Rajesh,Male,China,Non-religious,Li,Male
Nepal,1,True,East Asia,China,Non-religious,Wei,Male,Nepal,Hindu,Rajesh,Male,United Kingdom,Christian,Emily,Female,Egypt,Muslim,Khalid,Male
China,3,False,East Asia,Egypt,Muslim,Amira,Female,Thailand,Budhist,Sakura,Female,China,Non-religious,Li,Male,United Kingdom,Christian,Oliver,Male
Vietnam,3,True,North Africa,China,Non-religious,Wei,Male,Vietnam,Budhist,Linh,Female,Egypt,Muslim,Amira,Female,United Kingdom,Christian,James,Male
India,4,True,East Asia,India,Hindu,Rajesh,Male,Egypt,Muslim,Amira,Female,Australia,Christian,Blake,Male,China,Non-religious,Wei,Female
China,4,False,East Asia,Australia,Christian,Jack,Male,Nepal,Hindu,Priya,Female,Egypt,Muslim,Ahmed,Male,China,Non-religious,Li,Female
Australia,1,True,East Asia,China,Non-religious,Li,Male,Thailand,Budhist,Sombat,Male,Egypt,Muslim,Amira,Female,Australia,Christian,Jack,Male
Vietnam,3,True,East Asia,Vietnam,Budhist,Linh,Female,Egypt,Muslim,Karim,Male,China,Non-religious,Wei,Male,Australia,Christian,Emma,Female
India,2,True,East Asia,Egypt,Muslim,Malik,Male,China,Non-religious,Wei,Female,Papua New Guinea,Christian,Kiko,Male,India,Hindu,Rajesh,Male
Papua New Guinea,2,True,East Asia,Nepal,Hindu,Rajesh,Male,China,Non-religious,Wei,Female,Papua New Guinea,Christian,Kari,Male,Egypt,Muslim,Amira,Female
Papua New Guinea,2,True,East Asia,Thailand,Budhist,Sura,Female,China,Non-religious,Wei,Male,Papua New Guinea,Christian,Kano,Male,Egypt,Muslim,Amir,Male
Vietnam,4,True,East Asia,Egypt,Muslim,Amira,Female,Papua New Guinea,Christian,Kai,Male,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male
China,1,True,South America,Brazil,Christian,Carlos,Male,Egypt,Muslim,Amira,Female,China,Non-religious,Wei,Male,India,Hindu,Priya,Female
Brazil,4,True,East Asia,Egypt,Muslim,Fatima,Female,Nepal,Hindu,Rajesh,Male,Brazil,Christian,Carlos,Male,China,Non-religious,Wei,Female
Egypt,4,True,East Asia,Egypt,Muslim,Karim,Male,Thailand,Budhist,Sanya,Female,Brazil,Christian,Ricardo,Male,China,Non-religious,Wei,Female
China,3,True,Southeast Asia,Egypt,Muslim,Amir,Male,Brazil,Christian,Isabella,Female,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male
Colombia,3,True,South Asia,Colombia,Christian,Carlos,Male,Egypt,Muslim,Ahmed,Male,India,Hindu,Priya,Female,China,Non-religious,Wei,Female
Egypt,3,True,East Asia,Nepal,Hindu,Arjun,Male,Colombia,Christian,Sofia,Female,China,Non-religious,Li,Male,Egypt,Muslim,Karim,Male
China,3,False,East Asia,Thailand,Budhist,Sombat,Male,Colombia,Christian,Maria,Female,China,Non-religious,Li,Male,Egypt,Muslim,Amir,Male
Colombia,3,True,East Asia,Colombia,Christian,Carlos,Male,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male,Egypt,Muslim,Amira,Female
Egypt,3,True,South Caucasus,China,Non-religious,Mei,Female,Egypt,Muslim,Hassan,Male,Georgia,Christian,Nino,Female,India,Hindu,Rajesh,Male
India,3,False,South Asia,Egypt,Muslim,Amir,Male,China,Non-religious,Mei,Female,India,Hindu,Rahul,Male,Thailand,Budhist,Sura,Female
Vietnam,2,True,South Asia,Egypt,Muslim,Karim,Male,India,Hindu,Priya,Female,Vietnam,Budhist,Minh,Male,China,Non-religious,Wei,Female
India,4,True,East Asia,Philippines,Christian,Maria,Female,Egypt,Muslim,Hassan,Male,India,Hindu,Rahul,Male,China,Non-religious,Wei,Female
Greece,2,True,East Asia,Greece,Christian,Stavros,Male,China,Non-religious,Mei,Female,India,Hindu,Rajesh,Male,Egypt,Muslim,Amir,Male
South Africa,4,True,South Asia,South Africa,Christian,Hendrik,Male,Egypt,Muslim,Amira,Female,China,Non-religious,Li,Male,India,Hindu,Priya,Female
Italy,3,True,East Asia,India,Hindu,Arjun,Male,Italy,Christian,Sofia,Female,China,Non-religious,Li,Male,Egypt,Muslim,Hassan,Male
Egypt,2,True,East Asia,Egypt,Muslim,Amir,Male,China,Non-religious,Mei,Female,Nigeria,Christian,Chidi,Male,India,Hindu,Raj,Male
France,4,True,North Africa,China,Non-religious,Wei,Male,France,Christian,Pierre,Male,India,Hindu,Priya,Female,Egypt,Muslim,Hassan,Male
India,3,True,North Africa,China,Non-religious,Mei,Female,Germany,Christian,Klaus,Male,Egypt,Muslim,Amira,Female,India,Hindu,Rajesh,Male
Nepal,2,False,South Asia,Georgia,Christian,Giorgi,Male,Nepal,Hindu,Aarav,Male,China,Non-religious,Li,Female,Egypt,Muslim,Amira,Female
Egypt,2,True,East Asia,Nepal,Hindu,Ravi,Male,China,Non-religious,Mei,Female,Thailand,Budhist,Sak,Male,Egypt,Muslim,Amir,Male
China,4,True,Southeast Asia,China,Non-religious,Wei,Female,Egypt,Muslim,Amir,Male,Nepal,Hindu,Rajesh,Male,Vietnam,Budhist,Linh,Female
Egypt,2,True,East Asia,Nepal,Hindu,Arjun,Male,China,Non-religious,Li,Female,Philippines,Christian,Maria,Female,Egypt,Muslim,Karim,Male
China,4,True,North Africa,China,Non-religious,Li,Female,Nepal,Hindu,Karma,Male,Greece,Christian,Stavros,Male,Egypt,Muslim,Amira,Female
Nepal,3,True,East Asia,Egypt,Muslim,Amira,Female,Nepal,Hindu,Rajesh,Male,China,Non-religious,Li,Female,South Africa,Christian,Thabo,Male
Egypt,4,True,Southern Europe,Nepal,Hindu,Ankit,Male,China,Non-religious,Li,Female,Egypt,Muslim,Hassan,Male,Italy,Christian,Sofia,Female
China,2,False,East Asia,Egypt,Muslim,Amira,Female,China,Non-religious,Li,Male,Nigeria,Christian,Chidi,Male,Nepal,Hindu,Rajesh,Male
China,2,False,East Asia,France,Christian,Amelie,Female,China,Non-religious,Li,Male,Nepal,Hindu,Rajesh,Male,Egypt,Muslim,Farah,Female
Egypt,2,True,East Asia,Egypt,Muslim,Amir,Male,China,Non-religious,Mei,Female,Nepal,Hindu,Rajesh,Male,Germany,Christian,Klaus,Male
China,2,False,East Asia,Georgia,Christian,Luka,Male,China,Non-religious,Wei,Female,Thailand,Budhist,Somchai,Male,Egypt,Muslim,Amira,Female
Egypt,3,True,East Asia,Egypt,Muslim,Amira,Female,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male,Georgia,Christian,Giorgi,Male
Egypt,3,True,Southeast Europe,China,Non-religious,Wei,Male,Egypt,Muslim,Amir,Male,Greece,Christian,Helena,Female,Thailand,Budhist,Suri,Female
Egypt,4,True,East Asia,South Africa,Christian,Jacob,Male,Egypt,Muslim,Amira,Female,Thailand,Budhist,Suri,Female,China,Non-religious,Wei,Male
China,4,False,East Asia,Thailand,Budhist,Sombat,Male,Egypt,Muslim,Amira,Female,Italy,Christian,Marco,Male,China,Non-religious,Li,Female
Nigeria,4,True,East Asia,Nigeria,Christian,Chidi,Male,Egypt,Muslim,Amira,Female,Thailand,Budhist,Sombat,Male,China,Non-religious,Li,Female
France,4,False,Western Europe,Egypt,Muslim,Hassan,Male,China,Non-religious,Mei,Female,Thailand,Budhist,Suri,Female,France,Christian,Philippe,Male
Egypt,2,True,East Asia,Germany,Christian,Hans,Male,China,Non-religious,Li,Female,Thailand,Budhist,Suri,Female,Egypt,Muslim,Amir,Male
China,3,True,North Africa,Greece,Christian,Nikos,Male,China,Non-religious,Li,Female,Egypt,Muslim,Amira,Female,Vietnam,Budhist,Minh,Male
Vietnam,2,True,East Asia,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male,South Africa,Christian,Stella,Female,Egypt,Muslim,Karim,Male
China,4,True,Southeast Asia,China,Non-religious,Li,Male,Egypt,Muslim,Amir,Male,Italy,Christian,Sofia,Female,Vietnam,Budhist,Minh,Female
China,3,True,Southeast Asia,China,Non-religious,Li,Female,Nigeria,Christian,Chidi,Male,Vietnam,Budhist,Minh,Female,Egypt,Muslim,Amira,Female
Vietnam,4,False,Southeast Asia,China,Non-religious,Wei,Male,Egypt,Muslim,Amira,Female,France,Christian,Claire,Female,Vietnam,Budhist,Minh,Male
Egypt,2,True,East Asia,Germany,Christian,Klaus,Male,China,Non-religious,Wei,Female,Vietnam,Budhist,Linh,Female,Egypt,Muslim,Amira,Female
Sudan,2,True,East Asia,India,Hindu,Priya,Female,China,Non-religious,Wei,Male,Sudan,Muslim,Omar,Male,Mexico,Christian,Carlos,Male
Nepal,3,True,East Asia,Nepal,Hindu,Rajesh,Male,Mexico,Christian,Isabella,Female,China,Non-religious,Li,Male,Sudan,Muslim,Ahmed,Male
Thailand,3,True,East Asia,Sudan,Muslim,Hassan,Male,Mexico,Christian,Miguel,Male,China,Non-religious,Mei,Female,Thailand,Budhist,Somchai,Male
Sudan,2,True,Southeast Asia,Sudan,Muslim,Adil,Male,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male,Mexico,Christian,Carlos,Male
Canada,3,True,East Asia,Canada,Christian,Emily,Female,India,Hindu,Rajesh,Male,China,Non-religious,Wei,Female,Sudan,Muslim,Omar,Male
Sudan,3,True,East Asia,Nepal,Hindu,Arjun,Male,Sudan,Muslim,Hassan,Male,China,Non-religious,Li,Female,Canada,Christian,Emma,Female
Sudan,4,True,East Asia,Sudan,Muslim,Jamal,Male,Thailand,Budhist,Siri,Female,Canada,Christian,Emily,Female,China,Non-religious,Wei,Male
Canada,4,True,East Asia,Canada,Christian,Emily,Female,Vietnam,Budhist,Linh,Female,Sudan,Muslim,Ahmed,Male,China,Non-religious,Wei,Male
India,4,True,East Asia,Sudan,Muslim,Zara,Female,United States of America,Christian,Jack,Male,India,Hindu,Raj,Male,China,Non-religious,Li,Female
Sudan,3,False,North Africa,China,Non-religious,Liu,Male,United States of America,Christian,Sarah,Female,Sudan,Muslim,Khalid,Male,Nepal,Hindu,Raj,Male
Sudan,1,True,East Asia,China,Non-religious,Wei,Male,Thailand,Budhist,Somchai,Male,Sudan,Muslim,Omar,Male,United States of America,Christian,Emily,Female
United States of America,2,True,North Africa,Vietnam,Budhist,Linh,Female,Sudan,Muslim,Omar,Male,United States of America,Christian,Sarah,Female,China,Non-religious,Wei,Male
India,2,True,North Africa,China,Non-religious,Mei,Female,Sudan,Muslim,Omar,Male,Sweden,Christian,Astrid,Female,India,Hindu,Rahul,Male
Nepal,3,False,South Asia,Sudan,Muslim,Amir,Male,Sweden,Christian,Elsa,Female,Nepal,Hindu,Rajesh,Male,China,Non-religious,Li,Female
China,4,False,East Asia,Sweden,Christian,Erik,Male,Sudan,Muslim,Amira,Female,Thailand,Budhist,Sombat,Male,China,Non-religious,Li,Female
Vietnam,3,False,Southeast Asia,Sudan,Muslim,Malik,Male,Sweden,Christian,Ingrid,Female,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male
India,3,True,East Asia,Sudan,Muslim,Amir,Male,India,Hindu,Priya,Female,China,Non-religious,Lin,Male,United Kingdom,Christian,Edward,Male
United Kingdom,3,True,East Asia,Sudan,Muslim,Amir,Male,United Kingdom,Christian,Elizabeth,Female,China,Non-religious,Wei,Female,Nepal,Hindu,Rajesh,Male
China,3,True,Northern Europe,China,Non-religious,Wei,Male,Thailand,Budhist,Sopa,Female,United Kingdom,Christian,Elizabeth,Female,Sudan,Muslim,Omar,Male
Sudan,4,True,East Asia,Sudan,Muslim,Adil,Male,United Kingdom,Christian,Elizabeth,Female,Vietnam,Budhist,Minh,Female,China,Non-religious,Wei,Male
Australia,2,True,East Asia,India,Hindu,Arjun,Male,China,Non-religious,Wei,Female,Australia,Christian,Emma,Female,Sudan,Muslim,Omar,Male
Nepal,3,True,East Asia,Australia,Christian,Emma,Female,Sudan,Muslim,Khalid,Male,China,Non-religious,Li,Female,Nepal,Hindu,Rajesh,Male
Australia,4,True,Southeast Asia,China,Non-religious,Mei,Female,Australia,Christian,Jack,Male,Sudan,Muslim,Ahmed,Male,Thailand,Budhist,Siri,Female
Sudan,2,True,East Asia,Australia,Christian,Jack,Male,China,Non-religious,Li,Female,Vietnam,Budhist,Minh,Male,Sudan,Muslim,Omar,Male
Papua New Guinea,4,True,North Africa,Papua New Guinea,Christian,Kiko,Female,China,Non-religious,Wei,Male,India,Hindu,Arjun,Male,Sudan,Muslim,Omar,Male
China,2,True,South Asia,Sudan,Muslim,Khalid,Male,Nepal,Hindu,Priya,Female,Papua New Guinea,Christian,Jackson,Male,China,Non-religious,Wei,Female
Papua New Guinea,1,True,East Asia,China,Non-religious,Wei,Male,Thailand,Budhist,Siri,Female,Papua New Guinea,Christian,Kiko,Male,Sudan,Muslim,Omar,Male
Sudan,2,True,East Asia,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male,Papua New Guinea,Christian,Kala,Female,Sudan,Muslim,Omar,Male
Sudan,4,False,North Africa,Brazil,Christian,Rafael,Male,China,Non-religious,Li,Female,India,Hindu,Priya,Female,Sudan,Muslim,Omar,Male
Sudan,2,True,East Asia,Sudan,Muslim,Amir,Male,China,Non-religious,Li,Female,Nepal,Hindu,Rajesh,Male,Brazil,Christian,Sofia,Female
Sudan,3,True,Southeast Asia,China,Non-religious,Wei,Male,Brazil,Christian,Rafael,Male,Thailand,Budhist,Sombat,Female,Sudan,Muslim,Omar,Male
Brazil,3,True,East Asia,Sudan,Muslim,Hassan,Male,Brazil,Christian,Rafael,Male,China,Non-religious,Li,Female,Vietnam,Budhist,Minh,Female
Colombia,3,True,East Asia,India,Hindu,Arjun,Male,Sudan,Muslim,Malik,Male,China,Non-religious,Li,Female,Colombia,Christian,Diego,Male
Colombia,4,True,South Asia,China,Non-religious,Wei,Male,Colombia,Christian,Carlos,Male,Sudan,Muslim,Amira,Female,Nepal,Hindu,Priya,Female
Thailand,4,True,South America,China,Non-religious,Wei,Male,Thailand,Budhist,Somchai,Male,Sudan,Muslim,Adil,Male,Colombia,Christian,Maria,Female
Vietnam,3,True,East Asia,Sudan,Muslim,Omar,Male,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male,Colombia,Christian,Diego,Male
Sudan,4,True,South Caucasus,India,Hindu,Arjun,Male,China,Non-religious,Li,Female,Sudan,Muslim,Omar,Male,Georgia,Christian,Nino,Female
India,4,True,East Asia,Sudan,Muslim,Rashid,Male,Thailand,Budhist,Suri,Female,India,Hindu,Vikram,Male,China,Non-religious,Wei,Female
Sudan,4,False,North Africa,Vietnam,Budhist,Linh,Female,China,Non-religious,Wei,Male,India,Hindu,Priya,Female,Sudan,Muslim,Omar,Male
China,2,True,Southeast Asia,China,Non-religious,Li,Male,Philippines,Christian,Maria,Female,Sudan,Muslim,Ahmed,Male,India,Hindu,Priya,Female
China,2,False,East Asia,India,Hindu,Priya,Female,China,Non-religious,Li,Male,Sudan,Muslim,Ahmed,Male,Greece,Christian,Elena,Female
South Africa,4,True,North Africa,India,Hindu,Rajesh,Male,China,Non-religious,Mei,Female,South Africa,Christian,Themba,Male,Sudan,Muslim,Omar,Male
India,2,True,East Asia,Sudan,Muslim,Zara,Female,China,Non-religious,Li,Male,Italy,Christian,Marco,Male,India,Hindu,Priya,Female
Sudan,2,True,South Asia,China,Non-religious,Li,Male,India,Hindu,Priya,Female,Sudan,Muslim,Omar,Male,Nigeria,Christian,Chidi,Male
China,3,False,East Asia,Sudan,Muslim,Hassan,Male,India,Hindu,Priya,Female,China,Non-religious,Liu,Male,France,Christian,Marie,Female
Germany,3,True,East Asia,Germany,Christian,Klaus,Male,India,Hindu,Priya,Female,China,Non-religious,Wei,Male,Sudan,Muslim,Omar,Male
China,2,False,East Asia,Nepal,Hindu,Rajesh,Male,China,Non-religious,Mei,Female,Georgia,Christian,Nino,Male,Sudan,Muslim,Hassan,Male
Nepal,1,False,South Asia,Nepal,Hindu,Rohan,Male,China,Non-religious,Li,Female,Thailand,Budhist,Suri,Female,Sudan,Muslim,Omar,Male
China,4,True,Southeast Asia,Sudan,Muslim,Zara,Female,Nepal,Hindu,Raj,Male,China,Non-religious,Li,Male,Vietnam,Budhist,Mai,Female
China,2,False,East Asia,Philippines,Christian,Maria,Female,China,Non-religious,Liang,Male,Nepal,Hindu,Rajesh,Male,Sudan,Muslim,Omar,Male
Nepal,4,False,South Asia,Greece,Christian,Helena,Female,China,Non-religious,Wei,Male,Sudan,Muslim,Malik,Male,Nepal,Hindu,Rajesh,Male
Nepal,3,True,East Asia,Nepal,Hindu,Rajesh,Male,South Africa,Christian,Thabo,Male,China,Non-religious,Wei,Female,Sudan,Muslim,Omar,Male
Nepal,3,True,Southern Europe,Sudan,Muslim,Zara,Female,China,Non-religious,Mei,Female,Italy,Christian,Marco,Male,Nepal,Hindu,Rajesh,Male
Nepal,4,True,North Africa,China,Non-religious,Li,Male,Nepal,Hindu,Priya,Female,Nigeria,Christian,Chidi,Male,Sudan,Muslim,Amir,Male
